,isbn,user_link,ranking,review
0,0767920090,http://goodreads.com/user/show/1092172-jennie,1,"This book pissed me off more than anything I've read in a long time. In fact, I think the last thing I hated this much was Sharp Teeth. And this piece of drivel was way worse. This crazy bitch makes Dr. Laura look like a raging feminist. I understand that this woman is a doctor and I get that she thinks she was doing the world a favor by explaining why women are the way they are. HOWEVER, she takes a very stereotypical view of women and does not make any allowances for women whose behavior is different. She provides a ""scientific"" excuse for women to be bad at math and science and says that women tend to leave math/science careers for jobs where they can be with people because that is what women value. Um, right. Her evidence for this? She has a friend (yes, one, one friend) who did this. This book was so bad and so stereotypical that I had to put it down numerous times. In fact I couldn't even finish it because I was having fantasies of setting it on fire. On top of her science being suspect and her tone being patronizing 1950s bullshit her style rather sucked too. I love books that take science and make it readable, but this was not one of them. She had a very chatty, we're all girlfriends here so I don't have to explain things kind of attitude with the reader. She was neither witty nor enaging and her commentary was dull.All in all what this book did for me was to understand why people burn and ban books. Not that she doesn't have a right to spew her drivel on the world, but damn, do I wish that no one would ever read it."
1,0767920090,http://goodreads.com/user/show/886733-heather,1,"Chauvinists around the world will thank Dr. Brizendine for her pop-science oversimplification excuse of a book that will add a modicum of misplaced credibility to the belief that women are powerless over their emotions an hormones.""Don't tell me it's not your period, honey! Dr. Brizendine proved that you are powerless over the hormones in your brain! It's ok!"" *pat,pat* ""Why don't you take a Xanax and zone out in front of an episode of Grey's?""This book irritated me beyond belief. I think any person with a decent education understands that brain chemistry is a huge factor in human behavior. However, Dr. Brizendine uses it as an excuse and cop-out for everything. Her attitude for handling life in the face of what she seems to think are insurmountable hormones, is to medicate it all away. Is your teenage daughter pouty and rebellious? Give her drugs! Don't bother to worry about the effects these drugs might have on her developing brain. After all, you just want her to stop being a problem so you can get back to your life, right? What? In generations past, the young girl would have been taught to deal with her raging emotions and she would have been expected to live by family guidelines whether she liked it or not? Pssshaw. That would be too much work! Instead, teach her that she is powerless over her fleeting whims and how she can use that as an awesome justification for doing whatever the heck she wants whenever she wants. Yes. Drug her. DRUG HER. The book goes on to justify:~Women putting up with shitty treatment from men.~Ignoring their husband's needs after children arrive~Being unreasonably emotional in any situation~Ending their marriages after their children leaveI think Dr. Brizendine's message could be summed up by saying, ""Women aren't responsible for their actions. And thus, you can discount them whenever you want."""
2,0767920090,http://goodreads.com/user/show/814477-veronica,0,"I stopped reading this book on page 68.It's amazing I made it that far. Part of me thinks I should finish the book because I should know what is inside. People not only like to come to me for gender advice, but also test my boundaries on ""gender roles."" A friend loaned me this book, I believe as a way to see what my expert opinion of it would be. I have no idea how she feels about it.It frightens me to think this was a NY Times Best Seller. Oh, the masses who read this and loved it!You know what made me finally put this book down?*It wasn't her pointing out that female and male brains work in different ways. *It wasn't her stating on page 8 that a female engineer quit her work to be in a more people-oriented career, thus giving more credibility to the idea that engineers don't work with people or for people.*It wasn't even when she dug up the old ""I gave my daughter a truck and she treated it like a baby"" cliché.*It was almost when she says men look for visual clues (plump lips, smooth skin) to ensure fertility when looking for women to date.It was her slut shaming. In the chapter about how the female brain works in the areas of love and trust, she states: (Warning, put that cup down and swallow that bite) ""Social reputation is often a factor in male assessment, since the most reproductively successful males also need to pick women who will mate only with them. Men want to ensure their paternity but also to be able to count on a woman's mothers skills to make sure that their offspring thrive. If Melissa had immediately gone to bed with Rob or showed off to him about all the guys she has had, his Stone Age brain might have judged that she would be unfaithful or had a bad reputation."" Go ahead, read that passage again. Yes, you read it correctly. Cave men don't want slutty women to hook up with.There's a lot of research in here and a lot of medical terms that aren't clearly explained. But from all the things on gender that I have learned from reading outside and inside the classroom and the science background I have, I have to say that this person takes facts and uses a huge rubber band to tie it to normative behavior. Instead of this book, pick up Pink Brain, Blue Brain. Sure it's 2-3 times longer, but it doesn't traffic in stereotypes and certainly believes that we have evolved from the Stone Age. A reader suggested Cordelia Fine's ""Delusion of Gender"" as another alternative to ""The Female Brain."" http://www.cordeliafine.com/delusions...Have other suggestions? Keep them coming!"
3,0767920090,http://goodreads.com/user/show/1742824-jason-koivu,4,"In The Female Brain, neuropsychiatrist Dr. Louann Brizendine uses clinical research and the experience of counseling patients to examine how the many various hormones flowing through a woman's body may affect their actions and behavior. It covers the emotional development and brain processes of women through the various stages of their lives, beginning at the beginning with childhood, moving through the tumultuous teens and the horror that is puberty and progress through womanhood into old age. The use of science to dissect human behavior is tricky since our moods, reactions, etc are slippery little fish. Brizendine's use of animal research raises validity questions (I.E. rats are not humans, so how can it apply?), however she is the first to admit that none of this is 100% pure, unadulterated fact. Just the same, there are some insights within The Female Brain that appear to be highly probable cause-effect truths, and even if they're not, this whole subject is still very fascinating! Hard science it is not. Not all the way through. This is a book for the layman. It's simplified and generalized. Sweeping statements are made about entire genders. Which is not to say the doctor believes ""all"" women do this or that. She just doesn't keep reminding the reader of the exceptions. Regardless, I found the entire book entertaining and, admittedly, quite a bit of it to be enlightening, as I imagine it might be to most men. Even some women would do well to give this a read, because how often do you hear yourself say something like, ""Sometimes I just don't understand my mother/daughter!""?"
4,0767920090,http://goodreads.com/user/show/134134-david-rim,1,"The takeaway from this book is that the average woman is a hyper-sensitive control freak ruled by hormones such as estrogen, progesterone, oxytocin, testosterone in the same way that some people feel they're controlled by the movement of the stars. These hormones in turn are determined by a combination of genetics and rearing but developed over time as a reaction to evolutionary necessities. All of which enforce behavior which you know of as a set of common stereotypes. There's not much scientific data to back up these claims but that doesn't stop Luann Brizendine, MD. This writing itself is awful -- an overly breezy example of the worst of pop science. It reads like a long magazine article written in a chatty style which among other things is directed towards an exclusively female audience. Worse, the science is poor, relying mostly on case study from private practice and completely irrelevant animal studies giving 0 background on studies. Just reporting findings is fine in these kind of books, but they should at least make a coherent argument. Example: Brizendine describes a rat experiment wherein researchers rubbed a local anesthetic on a mother rat's mammaries. Brizendine claims that the lack of sensation resulted in lack of bonding between pup and mother, and these poor rat pups as a consequence suffered from a host of problems later in the experiment. Therefore, a woman should breast-feed. Wow -- I think I need a little more information before I can accept that line of reasoning.On the other hand, I do think that brain chemistry is extremely important in determining our moods and behavior. I can buy the basic premise. The problem is that I'm not interested in why so many women exhibit stereotypical behavior. I'm more interested in the how. How does estrogen protect brain cells? How does oxytocin create feelings of relaxation? What is an emotion, and how do you know you're having one anyways? Is sadness for a woman the same thing as sadness for me? Really, I'm not interested in why women like rich, good looking, attentive guys (compared to what? poor, ugly, insensitve guys?). I'm more interested in how they know and how they evaluate what they see and feel and how that differs from the way I see myself. None of these questions even get asked. It's a crying shame. "
5,0767920090,http://goodreads.com/user/show/179382-audrey-babkirk-wellons,1,"Please do not believe what is said in this book before you check the references. Many of the assertions are false or a misinterpretation of facts. Here a linguistics professor from the University of Pennsylvania fact-checks a short passage from ""The Female Brain"" and finds no evidence to support the book's claims about women talking more than men: http://itre.cis.upenn.edu/~myl/langua... Delusions of Gender (https://www.goodreads.com/book/show/8...) also dismantles many of the harmful claims in ""The Female Brain."" I read this book years ago and believed it. I am sorry if my initial positive review caused anyone to likewise read it and believe the same distorted views about women. Many reviewers also took it at face value (see http://itre.cis.upenn.edu/~myl/langua...).This is how bad science gets spread ..."
6,0767920090,http://goodreads.com/user/show/16227957-chloe,1,"The train wreck started with the initial characterization of the hormones. Establishing the hormones with a particular gender and giving them “jobs” that fit with gender roles does not bode well for the hope to see an objective look at the female brain without sexist stereotypes or gender roles muddling the examination of evidence.Then it got into the book. At the beginning, it casually implied that PMS is scientifically valid. I was disappointed in that since there are quite a few medical professionals that have come out to say that the hormonal effects on a woman’s emotional state before menstruation is pretty much a social construct. It would have been nice to see some facts and studies laid out about the opposing theories that exist, but no it picked a side, and presented it as if there was no debate. Even the prevalence of the common side effects among women around menstruation would have been nice, but this book is woefully barren of many figures for a science book. And sadly at times it is even without facts.Many times the author states a common pop culture bit of pseudo-science psychology that many have heard, but there is no real scientific evidence for it being true. The first “fact” that had a lot of “truthiness” to it was the fact about how many words men and women say in a day on average. “Men use about seven thousand words per day. Women use about twenty-thousand.” This is scientifically false. Men and women actually say the same amount of words per day, around seven thousand.The second “fact” I had some real beef with was the statement that males are more likely to be on the autistic spectrum, and girls aren’t. That is a twisting of data and leaving out social behaviors and expectations out of identifying children on the autistic spectrum. The truth is boys are diagnosed more often than girls, however this does not mean that girls aren’t autistic. Typically the expression of autism is different between boys and girls, due to how the different genders are conditioned to socially interact, a boy with autism is more likely to have a angry outburst while the girl is more likely to be reserved and quiet. In the end the angry outburst gets more attention and therefore a diagnose occurs, while a quiet child is hardly seen as problematic, and therefore no source of that favorable behavior is sought.“Men are on average twenty times more aggressive than women.” While this is the social construct that is in place in many societies, there is plenty of data that put in a power position, women are just as likely to be as aggressive as men can be. As more women are rising up in the ranks of businesses, guess what, rates of women sexually harassing male employees are going up as well. Also there is a lot of speculation about that the cases of husbands who get physically abused by the wives are drastically under reported, mainly due to the social stigma that men are the aggressors and women are the victims.“Girls are motivated—on a molecular and neurological level—to ease and prevent social conflict.” How would that explain mean girls?Oh and here is a big one: “85% of twenty- to thirty-year-old males think about sex every fifty-two seconds and women think about it once a day—up to three or four times on fertile days.” Not only is this statistically impossible, but it is incredibly sexist too. It reinforces the concept that females aren’t naturally sexual, and that men are naturally hyper-sexual. And it makes a woman who enjoys sex look abnormal. It is covert slut-shaming.And her justification about why less women enter into science and math professions totally ignores the documented fact of stereotype threat that goes into effect when women go against expected female behavior. If you give a test to boys and girls, both will perform similarly, however if before the test if the teacher says “oh the boys always do well on this test,” there is a drastic bump in the boys’ score and a drop in the girls’ score. The same thing happens when women enter into male dominated fields, and the result less women enter into those fields, and less women remain in those fields.The thing is that most of these scientifically baseless “facts” are social fallacies that people started saying to justify sexist concepts about the genders. The fact that the author uses them, to support her theory, in my opinion, makes her the book lose all credibility. And as I said, since many of these statements she uses have no scientific merit, what about the references in the back?In most science books I read there are either footnotes or superscripts that connect a statement stated in the book to the corresponding source in the bibliography. In this book, while there is a bibliography, there is no connection from any statement made to the sources in the back. Which makes sense, since the original scientific papers and such, in no way supports what the author theorizes and definitely not the fallacies she uses.A big problem is that most of the book is anecdotal. She ends up presenting a very narrow view of experience to justify her theory. She explains the neurological structures of the brain, and then she goes into an anecdote as if it confirms what she thought about the expression of the brain structure. She doesn’t take into account social conditioning and pressure.It pains me to no end that this book not only masquerades as scientifically valid but people are just lapping up this neurosexism and recommending that everyone else drink the kool-aid, ultimately perpetuating sexist stereotypes and reaffirming gender roles that have been constructed.This book tells girls ""Of course you are the emotional irrational mess society says that you are! I can prove it with 'science'! Don't bother your pretty little emotional wreck of a head with math and science you are just not wired to understand it anyway.""For anyone who says that they loved this book, I would highly recommend the book Delusions of Gender by Cordelia Fine. Please for the love of sanity read this book and really try to understand the science behind claims and studies and don't just buy into it because it feels true without any real meat of evidence to add to the claims."
7,0767920090,http://goodreads.com/user/show/811366-esmeralda-rupp-spangle,1,"""This crazy bitch makes Dr. Laura look like a raging feminist""Another Goodreads reviewer""My problems with this book were plentiful. It was, in general, pretty poorly written, but often scientists don't make the all time best writers. I find I can often forgive this shortcoming if their science is sound (and interesting), but sadly Louanne Brizendine seems to rely on her own personal experience from cases she has observed firsthand and vague, undocumented, anecdotal ""evidence"" almost exclusively. Rather than giving us the real cognitive science studies, she turns again and again to a few of her patients (which represents a statistically insignificant population) to extract subjective observations which go from becoming theories, to broad sweeping generalizations, to ""facts"" as you advance through the chapters. She uses repetitive, inaccurate, and irritatingly childish analogies that are poorly chosen- to illustrate unsound hypotheses. As I first started into this book I was very put off by what I felt were extremely sexist overtones- not against women, but against men. Again and again she uses descriptions of testosterone ""destroying"" part of the male brain and the ""default female"" fetus growing unabated, etc etc etc. She seems to do this several times, but I finally began to understand *why* she was glorifying the emotional adaptability, facial processing, and conflict resolution skills of women. It was because it *was* sexist, not just against men, but against women as well. Louanne Brizendine successfully made me end up feeling as though I had no real purpose beyond being a passive, estrogen filled receptacle, fated to mate, care for young, keep the cave clean, calm aggressive males, and give up the pursuits that actually interest me in favor of the biological inevitability of being a mommy. Perhaps I will breed and perhaps I will not, but a part of me wants to refuse to make babies solely to thwart this obnoxious assumption. The author barely touches at all on women who can not or do not have children, and only mentions them to note that their brains are not as efficient. Wow. She also maintains that women are not worse at math or science, they just prefer to be in more social environments- and though I'm taking it out of context a little, that nearly made me holler with incredulity and rage. Stereotype much Mrs. B? She also devotes a whole PAGE AND A HALF to sexual orientation (are you kidding me???), but for some reason felt the need to devote an ENTIRE chapter to the benefits of hormone replacement therapy after menopause, and goes on for so long about them I began to wonder if the drug companies that produce these medicines were paying her salary while she wrote this book. There are good, interesting, legitimate, useful facts in this book- and I did find some wonderfully informative tidbits. Things about why I have trouble relating my emotional states to the opposite sex, and what chemicals cause what behaviors. It helped me understand why I feel compelled to do certain things and why I so often have trouble understanding my partners seeming obliviousness to my emotional states. I had *fun* for the most part reading this book, and though I had to take almost everything with a grain of salt, I did feel as though I absorbed a great number of very helpful biological, neurological, neurochemical, and evolutionary facts that I would have been even happier to learn from a book that didn't make me feel like a sperm depository. "
8,0767920090,http://goodreads.com/user/show/180436-katie,5,"Okay, this is serious. We ALL need to read this, and we need to get our significant others to read it, too. This author is a neuropsychiatrist and she analyzes how we (women) work (in easy to understand language) and why we do the things we do with regard to our moods, our biology and our evolutionary inclinations. It is infinitely interesting and lends an amazing insight into how we as women function on a daily basis. She also does a bit of the same for the male gender and it is really very eye-opening. I learned more about myself from this book than I did from an entire semester of Gynecology! And now I will stop jabbering and let you get to reading the book...really, I command you to read it. "
9,0767920090,http://goodreads.com/user/show/666565-lori-carpenter,4,"Wow! Where to begin! Julie recommended this book to me. I'd suggest all women read it; especially those going through changes in life and these can be the obvious, like menopause, to your girls going through puberty. It will definitely keep me more patient and ""grounded"" as Ellie goes through puberty to remember not to take things personally and to remember what she is going through. I did find it interesting/comical that she listed each stage of life separately. Which is obvious, but I kept thinking about the peri-menopausal and menopausal women with a teenage daughter and thought she could have explored this dynamic more. It was fascinating to learn about the different areas of the brain that develop more fully in a female vs. male brain and how they are influenced by those damn hormones even before we are born. It's worth the read, explains past behaviors and gives you a head's up for the future. Just remember, we are all Stone Age beings at heart!"
