,isbn,user_link,ranking,review
0,081298840X,http://goodreads.com/user/show/1237196-petra-x,3,[ie. full of shit (hide spoiler)]
1,081298840X,http://goodreads.com/user/show/4159922-diane-s,4,"As I finished this book with tears running down my face I asked myself, ""Why did you read this book? You know it was going to be sad, how could a man dying of lung cancer before the age of forty be anything but."" Yet to just classify this memoir, to classify this novel as such is to devalue the man he was. He was a lover of literature, a neurosurgeon, a scientist, a son and brother, a husband and father. He tried to live each day to the best of his ability, he helped many and he acknowledged the doctor patient relationship had a big disconnect with the reality of life, how their lives would change after being diagnosed with a serious illness. He was not a saint, he cried when given a death sentence, but his thoughts were not always for him, he always wanted to make sure his wife had a life after he was gone. So in many ways this was a profoundly beautiful read by a remarkable man. His wife says it best, ""What happened to Paul was tragic, but he was not a tragedy."""
2,081298840X,http://goodreads.com/user/show/1246837-maggie-stiefvater,5,"A gasping, desperate, powerful little book, bigger on the inside than outside. It's a little bit about dying, but more about being alive."
3,081298840X,http://goodreads.com/user/show/5653827-aisling,3,"Oh dear. I was always told not to speak ill of the dead. It feels awful to give a three star rating to a nice guy (by all accounts) who is now dead. But I simply did not find this book compelling or insightful enough. It is mildly interesting to learn about neurosurgery as a specialty and to read the author's thoughts as he faced diagnosis, illness and then death. I always felt that the author was holding back; that it was too clinical, too calm, just not passionate enough. The first time I felt that I was reading something worthwhile was in the 26 page epilogue by the author's wife. I guess the best way to say it is this; this is a quick read. And of course it should not be. "
4,081298840X,http://goodreads.com/user/show/1381728-maxwell,5,"I don't think you should read this book because the story of an incredibly gifted man who had his life taken away at such a young age might give you the motivation to live life more fully. I think you should read this book because that talented, inspiring man has incredibly important things to say derived from his own experiences, and it's important to listen and learn from them. Read this book with the knowledge that you might not always be able to understand everything someone goes through, but you can set aside the time to listen to their story and hopefully give them the dignity and respect they deserve as a human being, in life or death. “Human knowledge is never contained in one person. It grows from the relationships we create between each other and the world, and still it is never complete.” -Paul Kalanithi"
5,081298840X,http://goodreads.com/user/show/58160628-emily-books-with-emily-fox,0,"Do yourself a favour and don't listened to the ending of this book while doing your makeup...Theres no way to review a book where the author died too young from cancer leaving his wife and 8 months old baby behind without feeling like an asshole for not giving it 5 stars.That’s why more often than not, I don’t give a rating to the autobiographies I read. I just don’t feel comfortable rating someone’s life.Cancer and the death of a close one is something most of us unfortunately can relate to and I think it’s why this book got so popular.I’m glad the author was able to write this book since it was his dream but in my opinion the best part of it was the epilogue from his wife. I’m sure it’s where most of us ended up ugly crying. "
6,081298840X,http://goodreads.com/user/show/2641948-iris-p,5,"Sharing this interesting New York Times interview with Dr. Lucy Kalanithi.She sounds like a very special person too:http://www.nytimes.com/2016/01/26/hea...***********************************************Upgrading this to 5 stars, not sure why I didn't before***********************************************After finishing this profound, emotional memoir I feel like I lost a good friend.Thank you Paul Kalanithi for this beautiful gift you left for us, wherever you are...

Paul Kalanithi & Baby Cady during his last days of life

 Kalanithi with wife Lucy and Baby CadyI was going to try to write a longer review but my mind is not into it these days.All I can say this book will stay with me for a long time and everything good you've heard about how amazing it is it's more than well deserved.Sad, poignant, raw, beautiful..."
7,081298840X,http://goodreads.com/user/show/597461-elyse-walters,5,"1/12/16: Update: Just wanted to mention that this book goes on sale today. Its an amazing story!Paul Kalanithi studied literature at Stanford University. For his thesis, he studied the work of Walt Whitman, a poet , who a century before, was possessed by the same questions that haunted him. Kalanithi wanted to find a way to understand and describe what he termed ""the Physiological-Spiritual Man."" Kalanithi had a passion for literature. He began to see language as an almost supernatural force, existing between people, bringing our brains, shielded in centimeter-thick skulls, into communion. ""There must be a way, I thought, that the language of life as experienced – – of passion, hunger, of love – – bore some relationship, however convoluted, to the language of neurons, digestive tracks, and heartbeats.""Paul Kalanithi's thesis was well-received -- but neuroscience as literary criticism didn't quite fit in the English Department. ( nor did he). There was a question he couldn't let go of. ""Where did Biology, morality, literature, and philosophy intersect?"".Kalanithi consulted a premed advisor - set aside his passion for literature - and figured out the logistics to get ready for medical school. He was still searching for answers to the question ""what makes human life meaningful, even in the face of death and decay?""When he was in his fourth year medical school, he watched many classmates choose to specialize in less demanding areas, (radiology or dermatology for example). It puzzled him that many students focused on lifestyle specialities--those with more humane hours, higher salaries, and lower pressures. For himself, he chose neurosurgery as a specialty. Kalanithi was diagnosed with Cancer. ( he actually was almost certain he had cancer many months before getting an X-Ray or MRI). Once it was clear that the cancer had invaded multiple organ systems--( ""severe illness wasn' life altering--it was life shattering""), decisions needed to be made. His wife Lucy, father, siblings, doctors were all involved - and chemo would start soon. Clarifying the rest of his life ( only age 36 at the time), was going to be a process. He and Lucy went to visit a sperm bank to preserve gametes and options. They had planned on having kids at the end of his residency. To think. Paul Kalanithi wrote this book - relentlessly- fueled with purpose during the last year of his life -- never got to finish his life's plan..( yet he still worked that last year).... But he was racing against time. With this book - he was hoping to confront death - examine it- accept it-- as a physician and a patient. He wanted to help other people understand death and face their mortality. ""It's not exotic..but tragic enough and imaginable enough he says"". There is a beautiful - but so sad- Epilogue by Lucy - from Paul's wife at the end of the book. Their baby had been born eight months before Paul died - March 9th, 2015. Lucy reports that Paul let himself be vulnerable and comforted by family and friends.. and even when terminally ill, he remained fully alive! Thank You Random House, Netgalley, and Paul ( and Lucy), Kalanithi"
8,081298840X,http://goodreads.com/user/show/2795921-justin,5,"I read this almost two months ago and realized I never reviewed it. When I finished the book, I just couldn't review it. It's a small book, but it's powerful. I didn't shed any tears at the end of it, but I remember sitting there physically shaking and feeling really numb and tingly. A book has never impacted me that way before, and I'm not even sure why I read the book in the first place since I knew what I was getting myself into. Wait, I know why I wanted to read it. It was very therapeutic for me. I don't want to pull back the curtain too far on my life, but I've seen the havoc cancer causes out of nowhere in people's lives. People very close to me. I've held my grandmother's hand as she took her last breath after battling pancreatic cancer. My grandfather wasn't far behind her thanks to cancer in his lungs and throat. My dad has been battling colon cancer for the last two years. He's up and down. I think chemo does more bad than good. It's definitely taken its toll on him, but he's fighting. All this cancer and death hitting so close to home left me in this weird phase two years ago where I got to learn what a panic attack feels like. It's like having a heart attack, but not really, but close. It's scary. I think cancer blasting through my family while I was in the process of trying to move across the country just really shook me up. I still deal with the effects of it sometimes. I think God was just trying to show me there are some things in life I can't control. I can pick my job, my house, what to watch on Netflix, but I have no power over death or cancer or a heart attack or a car crash or any of it. YeahSo this book was helpful. I felt like I really connected with it and it was something I needed to read. You might not have quite the same reaction, but I still highly recommend reading it. Fiction is always great to escape the dark realities of the world we live in, but sometimes confronting those realities head on is extremely beneficial."
9,081298840X,http://goodreads.com/user/show/8325737-philipp,2,"alternative title: ""How the upper class dies""Autobiographical book by a guy who's trained and studied all his life, nearly became a writer, then chose to become a doctor instead (that's what happens when you come from a family of medical doctors), and is diagnosed with cancer at the end of his training. Torschlusspanik [1] sets in and he has to write that one book he always wanted to write. It's partially an autobiography of his training, a hymn to his wife, and a bit on patient-doctor relationship.Sometimes it's way too pretentious for its own good, lots of classical lit, lots of poetry quotes, lots of namedropping - who on earth reads Wittgenstein to a newborn?? - and sometimes it's too sentimental and just straight-up walks into Tuesdays with Morrie territory. It is not an ugly death - for that the family is too well-trained in medicine to ""fight"" ultimately senseless fights, too well-acquainted with death to cause a fuss, too rich to die in a dump, too well-connected to suffer bad doctors.The last chapter written by the wife after his death is probably the best - still, I wouldn't recommend it, not much new, not that interesting [2]. Would make a good book for Oprah's Book Club.I can guarantee you that yours and my death will be much worse than what is described here. Here there is no constant vomiting, no blood, no mucus, no week-long screaming from the pain. Death is too clean, like the book itself.[1] One of the best words we have in German - literally ""gate closing panic"", it usually denotes a woman who starts to behave unusual once she realises that her child-bearing age window is closing, but it can be used to describe everyone who starts to behave unusual once time starts to run out[2] It feels extremely mean to write that about a guy's work who has just died"
10,081298840X,http://goodreads.com/user/show/9479701-joseph,3,"Okay, I so wanted to like this very absorbing book more than I did. I am not going to recap it other than to say that Paul came from a privileged background, a very supportive family and an Indian (Asian Tiger) mom. He succumbed to an aggressive form of lung cancer. My own wife died of lung disease (idiopathic pulmonary fibrosis). Outside of the hospital I was her caregiver for a year and a half. I was the one who made sure she had oxygen, got to her appointments, watched this once vital woman deteriorate, and held her hand in icu when she passed. Unlike Paul and Lucy, we did not stay together out of a sense of obligation because one of us was sick. Unlike Paul and Lucy we did not have an extended family to support us. Unlike Paul and Lucy we adopted. I went through this with her because I loved her. I never thought of another option even though she tried to persuade me once or twice that there might be other options. The book is very well written and Paul had a gift for including just the right amount of medical detail and jargon. He explains things precisely when explication as needed. The book flows smoothly from his childhood through Stanford and then Yale medical school. Paul according to himself is just about the best at whatever he undertakes and again according to himself he always takes care to score one more point than his closest competitor. He catalogues a list of the books he has read -- exclusively Western -- and drops a few favorite quotations from some. Strangely he makes no mention of Indian writing or writers or of the great Kiowa author Scott Momaday who matriculated at Stanford. Kinda too bad Paul did not read Momaday. If he had he might have understood the power and use of words better than he did.He becomes according to himself a wonderful neurosurgeon, probably the best ever although he does not reduce it to that exact description. He is decisive, fast, innovative and just an all around wonderful doctor.If you are getting the impression that he comes across as extremely self centered you broke the code. If you are getting the impression that he comes across as lacking real depth you not only broke the code you read between the lines.The book is very well written and at times absorbing, but it left me wondering, was that all there was to Paul and Lucy?"
11,081298840X,http://goodreads.com/user/show/26226276-sabaa-tahir,5,"Never has a book turned me into a sad sobbing mess so quickly. Philosophical, beautiful, moving, difficult, heartbreaking. Highly, HIGHLY recommend. "
12,081298840X,http://goodreads.com/user/show/15701318-sid,5," ""ALL ORDERS TEND TOWARDS ENTROPY"" This is the story of the perception and management of life and death (both separately and together) of a 36 year old doctor nearing the completion of his neurosurgery training when he got diagnosed with a stage 4 cancer. Being a person on the path of being a surgeon, having a love for books, philosophy, literature, writing and a thirst to know deeper meaning for life, I felt I could understand the author very well, somehow! The parts regarding a surgeon's hectic schedule, the heavy burden of patients' wellness and care and the thorough explanation of surgical procedures proved to be like my own normal routine and consequently made me feel more at home with this man's philosophies and researches for whatever he was looking for out there in this whole wide universe!Paul had a passion to fully grab the meaning and purpose of life, death and human existence and this love took him on an adventurous journey first through literature, then through medicine and finally both!“Years ago, it had occurred to me that Darwin and Nietzsche agreed on one thing: the defining characteristic of the organism is striving.” He found that no matter how much close to a patient a doctor was during his illness, he could never grasp the true meaning of his suffering since he could never be in his shoes!This book shows how fragile life is to spoil the long hours of hard work and fail you in achieving your goals, how unpredictable it can be to divert you from the path that so definitely was leading you towards your dreams just in the previous moment.This book shows how life is to be lived, how death is to be welcomed and how much effort it takes to have the integrity to look them both in the eye, fight with dignity and come out a winner, despite losing your breaths in the battle! Tears welled up in my eyes while reading the part when despite having a weakening body, this man invested enough energy to gain unlimited happiness during the moments of delivery of his daughter. He taught us that vulnerability is not weakness. It takes real strength to reveal your vulnerable side. It is in the weakest moments that a man can be the strongest, never knowing he could endure all that pain.This book opens our eyes to our mortality. That our time in this universe is limited. That love and knowledge are immortal tools that we can use to our aid to make our stay on this planet infinite.Finally this book teaches us how the pain and suffering could be reduced by the undying love, affection and care of one's family. That life is not lived in years. Even in the smallest amount of time, we can create valuable and immortal memories.“Human knowledge is never contained in one person. It grows from the relationships we create between each other and the world, and still it is never complete.” The book is written in simple and honest language yet it touches the deepest parts of heart and mind. Being written by a man who had a limited time frame and a vast knowledge and understanding of the human miseries and their connections with the beginning, mid and end of the story called life, I would not like to judge it harshly. Just having the courage enough to write a book with such influence on readers is a feat worth praising!The sadness I felt, after knowing that we have lost one of the best neurosurgeons and a visionary, affectionate human being who could do so much with his talent and compassion to reduce the sufferings of the world, was immense!""Only 0.0012% of 36-year-olds get lung cancer. ""The dilemma???He had to be the one!5 starts!Highly recommended!"
13,081298840X,http://goodreads.com/user/show/27709782-jen,5,"Unforgettable is what Verghese says in his foreword. I agree and am fighting for my own breath to write my thoughts about this stunning memoir that has left me gasping for air. The writing. The emotion. The beauty in the darkness of dying. I mourn the death of this writer, a surgeon of great potential. A doctor of great compassion. But the message he has left us is quite eloquently simple: make life as meaningful as you can in the time you have. Be grateful. The touching epilogue his wife Lucy wrote.My tears runneth over. 5⭐️ - have upped this. This one will stay with me for a long while. "
14,081298840X,http://goodreads.com/user/show/34369915-nick,5,"I can't express enough my admiration for this book, for Paul Kalanithi himself.Thank you Paul, thank you for showing us what is life really about.I hope you found the meaning of life and death, the one you searched endlessly.Sir, you will be remembered."
