,isbn,user_link,ranking,review
0,0297609378,http://goodreads.com/user/show/416390-paul-bryant,3,"It’s hard to find a modern book on race which will tell you what is the current scientific thinking, given the remarkable progress of genetics and the unravelling of the human genome and all that. There are a thousand books on racism, but hardly any on race. Isn’t that curious? I believe that may be because scientists realise it’s a hornet’s nest and they prefer not to stick their heads in.I recently heard of Nicholas Wade’s A Troubling Inheritance (2014) but before I got to that one I found this one, which turns out to be pretty much what I was looking for – a third of it anyway, the other two thirds is above my head. But first, what can genetics do for you?SCIENTISTS HAVE DISCOVERED THE GENE FOR RIDICULOUS SCIENTIFIC CLAIMSAdam Rutherford does a search on Google : “Scientists discover the gene for”. It gets him thousands of headlines from every type of publication “from the trashy to the august”.Scientists discover the gene for cocaine addiction (Guardian 11 November 2008)Scientists discover height gene (BBC Outline, 3 September 2007)Scientists have discovered an “anxiety gene” (Daily Mail, 19 July 2002)Scientists find “gay gene” that can help predict your sexuality (Daily Mirror, 9 October 2015)Scientists find gene for compulsive reviewing of books on Goodreads (Okay, I made that one up)Adam Rutherford holds his head in his hands and moans slightly. Then he writes this book, the message of which isIt’s much more complicated than that.Mainly this book is a deflating mythbusting exercise – you can’t check anyone’s DNA and find out what percentage of her is from the Sudan and what percentage is Viking. It’s a bit disappointing really – I wanted to ask Dr Rutherford, well, what can you tell me? Never mind about what you can’t. He likes to say what you can’t do. RACEOne of the things he thinks genetics can do and has done is show that scientifically speaking, there’s no such thing as race. This was the best part of the book. I like it when people draw a line in the sand. Actually, in this case, he’s obliterating the many previous lines which have been drawn in the sand. there are no essential genetic elements for any particular group of people who might be identified as a “race”. As far as genetics is concerned, race does not exist…. This does not align with the popular concept of race.He hastily adds That, of course, does not mean that racism doesn’t exist.Okay, he’s willing to say that there may be other interpretations:The question of what race means from a scientific point of view is complex, controversial and still a source of great ire and debate.But that doesn’t last long :Biology fundamentally deceives our eyes. Genetically, two black people are more likely to be more different to each other than a black person and a white person…. The genes that confer skin pigmentation are few, but mask a level of deeper genetic variation within Africa than without. JEWISH SONGWRITERS, BLACK ATHLETESSo then we get to the ticklish question – what about when it appears to be clear that a particular “race” appears to be BETTER at some activity than other “races”? Is it racist to say that, for instance, Jewish Americans have been consistently brilliant at writing popular music for about a hundred years? (This is something which particularly fascinates me.) All the way from Gershwin and Rodgers and Hart to Goffin and King and Greenwich and Barry and on to Randy Newman, Bob Dylan, Lou Reed, Leonard Cohen – the list is endless. Is it in their genes? Dr Rutherford picks another obvious example, black athletes. It turns out : there is no genetic component. He says robustly:The idea that black people are better at sport because of genetics, and possibly because of breeding during the wicked centuries of slavery, is built upon tissue foundations, and its cultural ubiquity yet another example of the chasm between what we think and what science says is true.Well, it’s a curious thing. Adam Rutherford along with other geneticists say very clearly that race does not exist, but of course as we know every day the world ignores this and proceeds on the assumption that everyone is a member of a discrete race, or is to be classified as mixed race. So it all becomes rather like atheists arguing that there’s no God when almost everyone in the world operates on the assumption that there is.I think we must conclude that the human race, speaking generally, does not much care what scientists say is real or not real. There’s just no telling them. They just stick their fingers in their ears and say to people like Adam Rutherford “la la la la, we’re not listening”. "
1,0297609378,http://goodreads.com/user/show/7672661-lois-bujold,3,"That should be 3 1/2, really.Well, hm. That was very... British.In the sense that its assumed core audience was Brit, and a lot of the references and examples aimed at them. I watch enough PBS and read enough Britlit not to be wholly at sea, but I noticed in a way that might be invisible to the intended audience. The writer almost always corrects the casual assumption that his reader will be male, but he misses a few subtle spots. (Dear lord English desperately needs a generally accepted, unclumsy gender-neutral pronoun besides the plural ""they"", which only works sometimes.)It was about 50% the book I was hoping for, an account of the latest findings in deep human history and evolution from DNA evidence. Many of the examples were things I already knew about, because PBS. There was a lot of patiently attempting to explain how science really works, from a scientist/science journalist who is clearly deeply pained by how headlines and pop science news and the general public consistently get it wrong; remedial science education, on the fly. The other 50% was more about the current intersections of genetics and social and legal issues. Written in a chatty modern style. Lots of personal anecdotes, and some opinions, partly to try to lighten the density of the material perhaps, partly to illustrate it.I have another book on order from the library from 2018 that would appear to cover some of the same ground, with updates perhaps -- and Rutherford is right that updates in this fast-moving field are happening every week. We'll see if the paired readings complement each other.Ta, L.* -- Oh. And do read the footnotes. As is common, much of the fun stuff is concealed therein."
2,0297609378,http://goodreads.com/user/show/13298726-michael-perkins,5,"The unwelcome revival of ‘race science’.....https://www.theguardian.com/news/2018...=======“What genes are and what they tell us about people are very closely related, but not, in almost all cases, definitive. This is a seam that will run throughout this book, confronting and dispelling the culturally ubiquitous idea that genes are fate, and a certain type of any one gene will determine exactly what an individual is like. That this is a fallacy is universally known among geneticists, yet it is still an idea that carries a lot of cultural significance, fueled frequently by the media and an ultra-simplistic understanding of the absurd complexities of human biology............When we look to the past and to our presumed genetic ancestry to understand and explain our own behaviors today, it is not much better than astrology. The genes of your forebears have very little influence over you. Unless you carry a particular disease that has passed down the family tree, the unending shuffling of genes, the dilution through generations, and the highly variably and immensely complex influence that genes have over your actual behavior mean that your ancestors have little sway over you at all.""=====================""There are no essential genetic elements for any particular group of people who might be identified as a “race.” As far as genetics is concerned, race does not exist.""====================""With our current knowledge of the genomics of of Native Americans, there is no possibility of DNA being anywhere near a useful tool in ascribing tribal status to people. Furthermore, given our understanding of ancestry and family trees I have profound doubts that DNA could ever be used to determine tribal membership.....Over centuries, people are too mobile to have remained genetically isolated for any significant length of time. Tribes are known to have mixed before and after colonialism, which should be enough to indicate that that some notion of tribal purity is at best imagined. Genealogy companies will sell you kits that claim to grant you membership to historical peoples, albeit ill-defined, is highly romanticized. It's a kind of of genetic astrology.That hasn’t stopped the emergence of some companies in the United States that sell kits that claim to use DNA to ascribe tribal membership. The list is comprehensive, from Abenaki to Zuni. Accu-Metrics is not the only company: DNA Consultants sells a Cherokee test for $99. There is no biological test that alone can demonstrate tribal membership. These outfits state: “All tests can be done for legal purposes” and “The results of this scientific test can be used to receive a status card or tribal enrollment.”The author goes on to express full sympathy to Native Americans and their traditions and religion. And their rights. He just wants to debunk profiteers who claim to provide what is scientifically impossible at this time.Meanwhile, the author debunks several ""genetic services"" such as Accu-Metrics and DNA Consultants above, as well as BritainsDNA. The latter claims to have found some of the descendants of the Queen of Sheba, a mythical figure. 23andMe comes off as more solid, but has its limits. But too often the ""results"" from many of these other services sound like astrology: divination drawn from banality in which we tend to cling to the things that appeal, and happily ignore the rest. But the media likes to pick up on the more sensational claims.-----Too funny: Charlemagne could be out of LOTR, with maybe some Harry Potter thrown in....""A fecund ruler, Charlemagne sired at least eighteen children by motley wives and concubines, including nine by his second wife, Hildegard of Vinzgau. These kin included Charles the Younger, Pippin the Hunchback, Drogo of Metz, Hruodrud, Ruodhaid, Adalheid, Hludowic, and not forgetting Hugh""""Christopher Lee— the great actor who among his roles counts Dracula; Tolkien’s Saruman the White; the Man with the Golden Gun himself, Scaramanga; the fallen Jedi Count Dooku; and The Wicker Man’s Lord Summerisle— claimed direct ancestry to King Charlemagne via the ancient house of his mother, Countess Estelle Marie (née Carandini di Sarzano)....but I can say with absolute confidence that if you’re vaguely of European extraction you are also descended from Charlemagne.""I have a very detailed genealogy on my father's side, going back to the arrival to America of our ancestor in 1636. But we had nothing like that on my mother's side. Her maiden name was Martel and she liked to say were were related to Charlemagne. The father of Charlemagne, was Charles Martel, known as ""The Hammer"" having led the Frankish troops in the Battle of Tours in turning back the invading Muslim forces from Gaul. But it seems that my mother may have been right.The population of Europe a the time of Charlemagne was small and he was very ""fecund"" as noted. The author explains....""Each generation back the number of ancestors you have doubles. But this ancestral expansion is not borne back ceaselessly into the past. What this means is that pedigrees begin to fold in on themselves a few generations back and become weblike. You can be, and in fact are, descended from the same individual many times over. Your great-great-great-great-great-grandmother might hold that position in your family tree twice, or many times, as her lines of descent branch out from her, but collapse onto you. The further back through time we go, the more these lines will coalesce on fewer individuals. Basically, everyone alive in the ninth century who left descendants is the ancestor of every living European today, including Charlemagne, Drogo, Pippin and Hugh.""If this seems unlikely or confusing, of course you will have to read the book to get more details. The author goes on to explain how this was demonstrated mathematically even before the incorporation of high-powered DNA. Ultimately, this kind of analysis extends beyond Europe and farther back in time, as the book explains. ""When mathematician Joseph Chang factored in new, highly conservative variables, such as reducing the number of migrants across the Bering Straits to one person every ten generations, the age of the most recent common ancestor of everyone alive went up to 3,600 years ago. This number may not feel right, and when I talk about it in lectures, it often results in a frown of disbelief. We’re not very good at imagining generational time. We see families as discrete units in our lifetimes, which they are. But they’re fluid and continuous over longer periods beyond our view, and our family trees sprawl in all directions. The concluding paragraph of Chang’s otherwise tricky mathematical and highly technical study is neither of those things. It’s beautiful writing, extremely unusual in an academic paper, and it deserves to be shared in full:Our findings suggest a remarkable proposition: no matter the languages we speak or the color of our skin, we share ancestors who planted rice on the banks of the Yangtze, who first domesticated horses on the steppes of the Ukraine, who hunted giant sloths in the forests of North and South America, and who laboured to build the Great Pyramid of Khufu.""============Darwin's half-cousin, Francis Galton, was the founder of the eugenics movement. He created a taxonomy of physical and personality attributes to determine if a person, and people, were of superior stock or ""feeble."" This concept was quite popular across the political spectrum. George Bernard Shaw approved, as did Winston Churchill, as did Teddy Roosevelt. But a program was not seriously implemented in Britain, but it was in the U.S., Sweden and, of course Germany.The head of the eugenics movement in America was President of Stanford University, David Starr Jordan, who was a founding member of the American Breeders Association and the Eugenics Record Office. In the U.S......""the forced, involuntary, and often secret sterilization of undesirables was embraced enthusiastically. From 1907, when Indiana passed the first mandate, until 1963, forced sterilization was legally administered in thirty-one states, with California the most vigorous adopter. The most recent cases of forced sterilization in that famously liberal state occurred in 2010. In the twentieth century, more than 60,000 men and women, though mostly women, were sterilized for a variety of undesirable traits— men frequently to curtail the propagation of criminal behaviors. Native American women were forcibly sterilized in their thousands, and as late as the 1970s, black women with multiple children were being sterilized under the threat of withheld welfare, or in some cases without their knowledge.""In 1937, the American Eugenics Society issued statements of praise for the work that the Nazis were doing to cleanse the gene pool. For them, the scale on which the Nazis were carrying out their mass sterilization was what they had wanted for America.Of course, the fullest horrors would come with the Nazi Holocaust, which not only included Jews in their millions, but also homosexual men, Roma, Poles, and people with mental illness.----The author discusses the futile search for a ""criminal gene,"" supposedly a defective MAOA gene. Though sensationalized in the media, it has never been established scientifically. Although, for example, the ""finding"" has been conveniently ascribed to the Maori people by white scientists in New Zealand.There was also an attempt, based on a preconceived notion, to discover such a gene in Adam Lanza, the Sandy Hook shooter. The killing of 20 children, and 26 people overall, was quite horrid, but what was to blame? Video games? that he was autistic? Nope. It was the answer so many wanted to resist and what the author gives....""We look to statistics for reassurance in these types of case. Here is one: 100 percent of mass shootings have been enabled by access to guns. I can guarantee that even if there were a genotype shared by the mass shooters, which there will not be, none of the killings would have happened if they didn’t have guns.""""No one will ever find a gene for “evil,” or for beauty, or for musical genius, or for scientific genius, because they don’t exist. DNA is not destiny.""------------Per Europe....https://www.nature.com/news/most-euro...More on the Eugenics movement....http://listverse.com/2014/02/05/10-th...https://www.stanforddaily.com/2016/12...==============In keeping with the science in this book. Elizabeth Warren's DNA test proves nothing....""The inherent imprecision of the six-page DNA analysis could provide fodder for Warren’s critics. If her great-great-great-grandmother was Native American, that puts her at 1/32nd American Indian. But the report includes the possibility that she’s just 1/1024th Native American if the ancestor is 10 generations back.""Not satisfied with this, in a video that Warren released along with the analysis, she described how her mother had discussed their Native American ancestry. Family lore held that there were Cherokee and Delaware indigenous ancestors.The Cherokee Nation condemned Warren’s analysis in a statement Monday.“Using a DNA test to lay claim to any connection to the Cherokee Nation or any tribal nation, even vaguely, is inappropriate and wrong” As explained above, there is no DNA test to demonstrate direct tribal heritage, Cherokee or otherwise.==========Interesting new development,. A coalition of Native American leaders have asked Elizabeth Warren to reject her false claims of being Native American. Contrary to rumor, she did not invoke it to get her position at Harvard, but when she applied to the Texas State Bar she listed her identity as ""Native American"" She's an example of someone who has assumed a false identity which, in the case of many others who have, has resulted in the appropriation of funds that were intended for Native Americans, but went to others. https://www.latimes.com/california/st...============The author's follow up book....https://www.goodreads.com/review/show..."
3,0297609378,http://goodreads.com/user/show/28602001-emma,5,"The stories of our genes have been all over publishing right now and this is one of the best examples of how scientists can make complex subjects interesting, relevant, and fun. Adam Rutherford reads his own work, something I particularly love as it enables the author to convey the passion and enthusiasm they hold for their subject in a way that no narrator can match. And he's funny with it too. It's one of those listening experiences where you end up feeling like you've learnt something but had a good laugh doing it. He debunks myths with dedication and humour (the section on the extinction of gingers is particularly amusing), explains the current status of research and knowledge, and offers the some idea about how much more there is to learn. It's truly fascinating.For me, as a history enthusiast, I really enjoyed the way science and history are coming together to offer insights that neither subject can do alone. For example, in genetically mapping the people of Britain, it was found that there was very little of the Roman invaders left in our genes, suggesting that while they may her left us many things within the material, cultural, and social spheres, they clearly weren't interacting with us more physically. That says a lot about the whole systems in place during a very long period. Happy to rule us, but not have sex with us clearly. Not only that, I had no idea how many different types of humans there have been, what types of remains had been found, and the ways in which scientists are using these remains to map the movements of ancient peoples. That we can see the full genome of people who lived many thousands of years ago is staggering, the we continue to pass on some of that information within our genes is incredible. This book has turned me from someone largely uninterested in the specifics of prehistory to a bit of a fan. Like a lot of history, it's a thrilling form of detective work and the science of our genes has so much to say.I very much recommend it, even if you are new to the subject, as I was. The experience reminds me of having that one favourite teacher at school- you know the one who converted you on to a specific subject and nurtured your interest. For me, it was history, not science. But Rutherford has shown me how it can be a mix of both. "
4,0297609378,http://goodreads.com/user/show/155663-david,4,"This is an entertaining book about what genetics tells us about ourselves, and what it does not tell. For example, genetics tells us that a certain small percentage of our genes comes from Neanderthals. It cannot tell us if you descended from a particular tribe of Native Americans. DNA analyses tell us about tendencies, but does not tell you that you are violent, or prone to Alzheimer's disease, or what ""race"" you belong to. In fact, genetics cannot distinguish among races--it is a social classification, not a biological one.I got a kick out of reading about how so-and-so claims to be a direct descendant of Charlemagne. The claim is true; but just about every European is also a descendant. The book is packed with interesting anecdotes. The most riveting story is about England's King Richard III. The exhuming of his grave and subsequent DNA analysis fully corroborated the legend of his life and death, and the his portrayal by Shakespeare. Since he died 600 years ago, he is probably the oldest corpse positively identified through DNA analysis.I enjoy reading science books that are written by scientists who truly understand their field--as long as the book is well written. And this book is--the author is a geneticist, and the book is filled with the author's dry wit. It reminds me a lot of the books by Bill Bryson. I listened to the audiobook, which is narrated by the author. The author's narration is clear, and his British accent is charming. "
5,0297609378,http://goodreads.com/user/show/23195904-radiantflux,2,"76th book for 2018.I hate it when books don't deliver on their titles. I was expecting a brief history of everyone who lived. Spoiler: Didn't happen. Various chapters are devoted to the authors own pet peeves like how genetics is misrepresented in the media. A much better book, which at least lives up to it's title, is Robert David Reich's ""Who We Are and How We Got Here: Ancient DNA and the new science of the human past"". Topics about genetics and behavior and the effects of environment on gene expression are covered in a far more nuanced fashion in ""Behave: The Biology of Humans at Our Best and Worst"" by Robert Sapolsky.While it was only a small part of the book: I found his discussion of color vision (as an ex-vision scientist) annoying. He completely misrepresents how color vision works: We don't have ""three-color vision"" (whatever that means - we do see FOUR pure colors); this is not because we have 3-cones classes (three colors) - for instance, if we had 4-cone classes we wouldn't see four colors). His discussion of tetrachromacy (which occurs in about 50% of women) is an interesting story, which he fails to explain in any real way, which is a shame as the genetics is interesting. His complete failure to explain color vision makes me wonder what other errors are in the book.2-stars."
6,0297609378,http://goodreads.com/user/show/2876105-marc,3,"Genetic research has boomed in the last 30 years. A provisional highlight was the description of the human genome (an overview of the genetic code of our species) in 2003. But naturally science has not stood still since then. Nowadays, not a day goes by without spectacular discoveries or breakthroughs reported by geneticists in their research, for instance on diseases. This book by Adam Rutherford, a publicist with a background in evolutionary genetics, gives a comprehensive state of affairs at the time of the publication of this book, in 2016, now already 4 years ago. Not an easy task, because genetics turns out to be a lot more complicated than you might think. Rutherford therefore proceeds in small steps, and regularly follows side paths in which he occasionally explores certain technical aspects. That makes this book a bit elobarate at times, but in the end you get a very informative picture.A selection of some interesting tidbits. That mankind has barely 20,000 genes, much less than expected, and less than, for example, a banana or a grain of rice. That the Human Genome Project only gave a limited reading of human genetics and that there still are whole areas in the human genome of which we do not know exactly what function they have. That there are virtually no diseases that can be attributed to a single gene, on the contrary, that it seems that different pieces of genetic material are involved in all possible phenomena (negative and positive). That it certainly makes no sense to claim that phenomena such as criminal behaviour, intelligence, sexual orientation, etc. can be attributed to a particular gene. And also important, that the companies that offer a reading of your genetic ""family tree"" are in most cases charlatans, digging up generalities.But Rutherford offers much more than those tidbits. He also addresses thorny issues such as whether the concept of race has a genetic basis, he explores the nature/nurture debate, and sketches how human evolution still is going on. And of course, he disproves the bullshit spread by creationists. But what is particularly striking is his highly reasoned and nuanced defence of the scientific approach, in small steps, with word and reply in full transparency, and with attention to the limitations of the scientific method.Some minor drawbacks: occasionally Rutherford is very wordy and he likes to incorporate anecdotes in his account, improving the readability, but sometimes distracting from the essence. This book also is quite Britain-oriented, citing mostly British studies, and focussing on studies of British subjects. But all in all, I really enjoyed reading this.For the genetic research on the earliest human species, see my review of this book in my History account on Goodreads: https://www.goodreads.com/review/show..."
7,0297609378,http://goodreads.com/user/show/1652898-karen,0,"'For every complicated problem there is a solution that is simple, direct, understandable, and wrong.' (H.L. Mencken)And Biology is complex. I see that it took nearly three months for me to read this. My sincere apologies to Adam Rutherford, for that length of time might constitute a reflection on his ability to engage, entertain, inform and delight. Not so, not so. I'm not sure why this stayed on my currently reading table for quite so long, because it is actually utterly fascinating. And not daunting at all, even to the biologically illiterate (moi). Mr. Rutherford has an excellent technique of finding relatable analogies to the complexity of genome mapping, frequently using letters, words, sentences as his vehicle to make DNA understandable, and cutting down false analogies on the way, the ones that only relate one complex incomprehensible concept to another, equally unknown quantity. I was never confused, and there's a particularly useful glossary at the back so that I could go and check (yet again) what an allele is, or an SNP (single nucleotide polymorphism in case you were wondering). 'Popular science'. That sounds dismissive. How about: clear, coherent science. Plus added humour."
8,0297609378,http://goodreads.com/user/show/7279385-katy,3,"It is really difficult for me to articulate my feelings after I had read this book. I found this book fascinating in the first half which focused on what genes can tell us about the origin of our species, especially the bits discussing the evidence found in the genome of ancient remains. The tone was very humorous and quite sarcastic and it was just a lot of fun. Unfortunately, the second half focusing on race and where the actual science is heading in relation to the study of the human genome, was a bit yawn inducing.Adam Rutherford’s writing style felt quite jumbled at times and read like a stream of consciousness almost which felt odd. In my opinion, this book could have been just a tad more accessible and not bogged down with so much scantily explained jargon, the glossary also felt like an afterthought. I didn’t really feel there was a point to the book by the end. So in summary, this book starts off interesting and strong but gradually peters out by the end where I was on the verge of losing interest entirely. Still an interesting read though and I think it’s worth it."
9,0297609378,http://goodreads.com/user/show/47188780-kathleen,4,"National Book Critics Circle Award Longlist for Nonfiction 2017. It has been roughly 15 years since the Human Genome Project determined that humans have about 20,000 genes. Surprisingly, this is less than either the roundworm or even a grain of rice. Everyone associated with the Project predicted thousands more—but they were wrong. Rutherford reports on the limits of what genes can tell us about ourselves. While they have helped us to understand the causes of some diseases; they have not helped us to eradicate or cure them.The science writer/geneticist points out that the modern human genome began in Africa around 300,000 years ago and developed web-like as ancient hominins coalesced into a single species. Further, genetic research has shown that race is not identifiable in the genome. Indeed, gene research has shown that a Namibian and a Nigerian have more genetic similarities with a Swede than they do each other. “Genetics has shown that people are different and these differences cluster according to geography and culture but never in a way that aligns with the traditional concepts of human races.”Rutherford takes issue with the brash marketing claims of some DNA companies that suggest they can identify ancestry lineage down to a specific Native American tribe. Such precision is just not possible. And health claims are just as shaky. For example, the gene marker associated with Alzheimer’s does not ensure they will get the disease. Nor does the absence of the gene marker protect them.Recommend this gene overview by the popular science writer."
