,book_link,isbn,isbn13,book_title,avg_rating,author_name,book_desc,genres
0,http://goodreads.com/book/show/7235776-virolution,0,0,Virolution,3.83,['Frank   Ryan'],"The extraordinary role of viruses in evolution and how this is revolutionising biology and medicine.Darwin's theory of evolution remains central to biological science and medicine. His explanation of the role of natural selection in driving the evolution of life on earth depended on steady variation of living things over time – but he was unable to explain how this variation occurred. In the 150 years since publication of the Origin of Species, we have discovered three main sources for this variation – mutation, hybridisation and epigenetics. Then on Sunday, 12th February, 2001 the evidence for perhaps the most extraordinary cause of variation was simultaneously released by two organisations – the code for the entire human genome. Not only was the human genome unbelievably simple (it is only ten times more complicated than a bacteria), but embedded in the code were large fragments that were derived from viruses – fragments that were vital to evolution of all organisms and the evidence for a fourth and vital source of variation – viruses.Virolution was the subject of a feature article in New Scientist. Translated into Russian, French, German and Japanese, this book has become a hot topic for discussion among scientists and thinkers in recent years. It offers a very new interpretation of our human evolution - and extrapolates to new avenues of approach to fight important diseases, such as cancer and MS.In early 2014 Dr Ryan has co-authored a relevant new paper with Swedish and Chinese scientists working on the Human Proteome project. More details about this paper and other developments will follow in his articles and blogs. So popular is the topic he has been commissioned to give a plenary lecture followed by planning and research advice to PhD students in biology and evolutionary biology at the annual European Society for Evolutionary Biology annual meeting for PhD students in Belgium in September 2014.More anon...","['Science', 'Nonfiction', 'Science', 'Biology', 'Biology', 'Evolution', 'Science', 'Popular Science', 'Health', 'Medicine', 'Environment', 'Nature', 'Medical']"
1,http://goodreads.com/book/show/129731.Mindless_Eating,0553804340,9780553804348,Mindless Eating: Why We Eat More Than We Think,3.95,['Brian Wansink'],"This book will literally change the way you think about your next meal. Food psychologist Brian Wansink revolutionizes our awareness of how much, what, and why we’re eating—often without realizing it. His findings will astound you. • Can the size of your plate really influence your appetite?• Why do you eat more when you dine with friends?• What “hidden persuaders” are used by restaurants and supermarkets to get us to overeat?• How does music or the color of the room influence how much—and how fast—we eat?• How can we “mindlessly” lose—instead of gain—up to twenty pounds in the coming year? Starting today, you can make more mindful, enjoyable, and healthy choices at the dinner table, in the supermarket, at the office—wherever you satisfy your appetite.","['Nonfiction', 'Food and Drink', 'Food', 'Health', 'Psychology', 'Self Help', 'Science', 'Health', 'Nutrition', 'Audiobook', 'Self Help', 'Personal Development', 'Food and Drink', 'Diets']"
2,http://goodreads.com/book/show/13912.A_Beautiful_Mind,0571212921,9780571212927,A Beautiful Mind,4.13,['Sylvia Nasar'],"Stories of famously eccentric Princetonians abound—such as that of chemist Hubert Alyea, the model for The Absent-Minded Professor, or Ralph Nader, said to have had his own key to the library as an undergraduate. Or the ""Phantom of Fine Hall,"" a figure many students had seen shuffling around the corridors of the math and physics building wearing purple sneakers and writing numerology treatises on the blackboards. The Phantom was John Nash, one of the most brilliant mathematicians of his generation, who had spiraled into schizophrenia in the 1950s. His most important work had been in game theory, which by the 1980s was underpinning a large part of economics. When the Nobel Prize committee began debating a prize for game theory, Nash's name inevitably came up—only to be dismissed, since the prize clearly could not go to a madman. But in 1994 Nash, in remission from schizophrenia, shared the Nobel Prize in economics for work done some 45 years previously.Economist and journalist Sylvia Nasar has written a biography of Nash that looks at all sides of his life. She gives an intelligent, understandable exposition of his mathematical ideas and a picture of schizophrenia that is evocative but decidedly unromantic. Her story of the machinations behind Nash's Nobel is fascinating and one of very few such accounts available in print (the CIA could learn a thing or two from the Nobel committees).","['Biography', 'Nonfiction', 'Psychology', 'Science', 'Science', 'Mathematics', 'History', 'Biography Memoir', 'Media Tie In', 'Health', 'Mental Health', 'Mental Health', 'Mental Illness']"
3,http://goodreads.com/book/show/7972148-proofiness,0670022160,9780670022168,Proofiness: The Dark Arts of Mathematical Deception,3.67,['Charles Seife'],"The bestselling author of Zero shows how mathematical misinformation pervades-and shapes-our daily lives.   According to MSNBC, having a child makes you stupid. You actually lose IQ points. Good Morning America has announced that natural blondes will be extinct within two hundred years. Pundits estimated that there were more than a million demonstrators at a tea party rally in Washington, D.C., even though roughly sixty thousand were there. Numbers have peculiar powers-they can disarm skeptics, befuddle journalists, and hoodwink the public into believing almost anything.  ""Proofiness,"" as Charles Seife explains in this eye-opening book, is the art of using pure mathematics for impure ends, and he reminds readers that bad mathematics has a dark side. It is used to bring down beloved government officials and to appoint undeserving ones (both Democratic and Republican), to convict the innocent and acquit the guilty, to ruin our economy, and to fix the outcomes of future elections. This penetrating look at the intersection of math and society will appeal to readers of Freakonomics and the books of Malcolm Gladwell.","['Nonfiction', 'Science', 'Science', 'Mathematics', 'Politics', 'Psychology', 'Economics', 'Education', 'Science', 'Popular Science', 'History', 'Sociology']"
4,http://goodreads.com/book/show/210404.A_Sand_County_Almanac_and_Sketches_Here_and_There,0195007778,9780195007770,A Sand County Almanac and Sketches Here and There,4.27,['Aldo Leopold'],"First published in 1949, A Sand County Almanac combines some of the finest nature writing since Thoreau with an outspoken and highly ethical regard for America's relationship to the land.Written with an unparalleled understanding of the ways of nature, the book includes a section on the monthly changes of the Wisconsin countryside; another part that gathers informal pieces written by Leopold over a forty-year period as he traveled through the woodlands of Wisconsin, Iowa, Arizona, Sonora, Oregon, Manitoba, and elsewhere; and a final section in which Leopold addresses the philosophical issues involved in wildlife conservation. As the forerunner of such important books as Annie Dillard's Pilgrim at Tinker Creek, Edward Abbey's Desert Solitaire, and Robert Finch's The Primal Place, this classic work remains as relevant today as it was sixty-five years ago.","['Nonfiction', 'Environment', 'Nature', 'Environment', 'Science', 'Philosophy', 'Classics', 'Writing', 'Essays', 'Biology', 'Ecology', 'Science', 'Natural History', 'History']"
5,http://goodreads.com/book/show/3018307-alex-me,0061672475,9780061672477,Alex & Me: How a Scientist and a Parrot Discovered a Hidden World of Animal Intelligence—and Formed a Deep Bond in the Process,4.07,['Irene M. Pepperberg'],"Alex & Me ""is the remarkable true story of an extraordinary relationship between psychologist Irene M. Pepperberg and Alex, an African Grey parrot who proved scientists and accepted wisdom wrong by demonstrating an astonishing ability to communicate and understand complex ideas. The story is much more than of an incredible scientific breakthrough. It s a poignant love story and an affectionate remembrance of Pepperberg s irascible, unforgettable, and always surprising best friend.","['Nonfiction', 'Animals', 'Science', 'Autobiography', 'Memoir', 'Biography', 'Animals', 'Birds', 'Psychology', 'Science', 'Biology', 'Environment', 'Nature', 'Biography', 'Autobiography']"
6,http://goodreads.com/book/show/2338767.A_Guinea_Pig_s_History_of_Biology,0674027132,9780674027138,A Guinea Pig's History of Biology,3.76,['Jim Endersby'],"""Endless forms most beautiful and most wonderful have been, and are being, evolved,"" Darwin famously concluded ""The Origin of Species,"" and for confirmation we look to...the guinea pig? How this curious creature and others as humble (and as fast-breeding) have helped unlock the mystery of inheritance is the unlikely story Jim Endersby tells in this book.Biology today promises everything from better foods or cures for common diseases to the alarming prospect of redesigning life itself. Looking at the organisms that have made all this possible gives us a new way of understanding how we got here--and perhaps of thinking about where we're going. Instead of a history of which great scientists had which great ideas, this story of passionflowers and hawkweeds, of zebra fish and viruses, offers a bird's (or rodent's) eye view of the work that makes science possible.Mixing the celebrities of genetics, like the fruit fly, with forgotten players such as the evening primrose, the book follows the unfolding history of biological inheritance from Aristotle's search for the ""universal, absolute truth of fishiness"" to the apparently absurd speculations of eighteenth-century natural philosophers to the spectacular findings of our day--which may prove to be the absurdities of tomorrow.The result is a quirky, enlightening, and thoroughly engaging perspective on the history of heredity and genetics, tracing the slow, uncertain path--complete with entertaining diversions and dead ends--that led us from the ancient world's understanding of inheritance to modern genetics.","['Science', 'Nonfiction', 'History', 'Science', 'Biology', 'Animals', 'Biology', 'Evolution', 'Science', 'Natural History', 'Science', 'Popular Science', 'Science', 'History Of Science', 'Biology', 'Genetics']"
7,http://goodreads.com/book/show/192221.How_to_Solve_It,069111966X,9780691119663,How to Solve It: A New Aspect of Mathematical Method,4.16,['George Pólya'],"A perennial bestseller by eminent mathematician G. Polya, How to Solve It will show anyone in any field how to think straight. In lucid and appealing prose, Polya reveals how the mathematical method of demonstrating a proof or finding an unknown can be of help in attacking any problem that can be reasoned out--from building a bridge to winning a game of anagrams. Generations of readers have relished Polya's deft--indeed, brilliant--instructions on stripping away irrelevancies and going straight to the heart of the problem.-- ""Scientific Monthly""","['Science', 'Mathematics', 'Science', 'Nonfiction', 'Computer Science', 'Programming', 'Education', 'Science', 'Computer Science', 'Philosophy', 'Computer Science', 'Technical', 'Philosophy', 'Logic', 'Academic']"
8,http://goodreads.com/book/show/31921.Philosophy_of_Science,0192802836,9780192802835,Philosophy of Science: A Very Short Introduction,3.93,['Samir Okasha'],"What is science? Is there a real difference between science and myth? Is science objective? Can science explain everything? This Very Short Introduction provides a concise overview of the main themes of contemporary philosophy of science. Beginning with a short history of science to set the scene, Samir Okasha goes on to investigate the nature of scientific reasoning, scientific explanation, revolutions in science, and theories such as realism and anti-realism. He also looks at philosophical issues in particular sciences, including the problem of classification in biology, and the nature of space and time in physics. The final chapter touches on the conflicts between science and religion, and explores whether science is ultimately a good thing.","['Philosophy', 'Science', 'Nonfiction', 'History', 'Reference', 'Psychology', 'Science', 'Popular Science', 'Academic', 'School', 'Academic', 'Audiobook']"
9,http://goodreads.com/book/show/26329.Emotional_Intelligence,055380491X,9780553804911,Emotional Intelligence: Why It Can Matter More Than IQ,4.02,['Daniel Goleman'],"Everyone knows that high IQ is no guarantee of success, happiness, or virtue, but until Emotional Intelligence, we could only guess why. Daniel Goleman's brilliant report from the frontiers of psychology and neuroscience offers startling new insight into our ""two minds""—the rational and the emotional—and how they together shape our destiny.Through vivid examples, Goleman delineates the five crucial skills of emotional intelligence, and shows how they determine our success in relationships, work, and even our physical well-being. What emerges is an entirely new way to talk about being smart. The best news is that ""emotional literacy"" is not fixed early in life. Every parent, every teacher, every business leader, and everyone interested in a more civil society, has a stake in this compelling vision of human possibility.From the Trade Paperback edition.","['Psychology', 'Nonfiction', 'Self Help', 'Business', 'Self Help', 'Personal Development', 'Science', 'Leadership', 'Education', 'Business', 'Management', 'Audiobook']"
