,book_link,isbn,isbn13,book_title,avg_rating,author_name,book_desc,genres
0,http://goodreads.com/book/show/131529.Why_Do_Men_Have_Nipples_,1400082315,9781400082315,Why Do Men Have Nipples?: Hundreds of Questions You'd Only Ask a Doctor After Your Third Martini,3.41,['Mark Leyner'],"Is There a Doctor in the House?Say you’re at a party. You’ve had a martini or three, and you mingle through the crowd, wondering how long you need to stay before going out for pizza. Suddenly you’re introduced to someone new, Dr. Nice Tomeetya. You forget the pizza. Now is the perfect time to bring up all those strange questions you’d like to ask during an office visit with your own doctor but haven’t had the guts (or more likely the time) to do so. You’re filled with liquid courage . . . now is your chance! If you’ve ever wanted to ask a doctor . . .•How do people in wheelchairs have sex?•Why do I get a killer headache when I suck down my milkshake too fast?•Can I lose my contact lens inside my head forever?•Why does asparagus make my pee smell?•Why do old people grow hair on their ears?•Is the old adage “beer before liquor, never sicker, liquor before beer . . .” really true? . . . then Why Do Men Have Nipples? is the book for you.Compiled by Billy Goldberg, an emergency medicine physician, and Mark Leyner, bestselling author and well-known satirist, Why Do Men Have Nipples? offers real factual and really funny answers to some of the big questions about the oddities of our bodies.","['Nonfiction', 'Humor', 'Science', 'Reference', 'Health', 'Medical', 'Health', 'Medicine', 'Reference', 'Trivia', 'Adult', 'Sports', 'Fitness']"
1,http://goodreads.com/book/show/57336.Dinosaur_in_a_Haystack,0517888246,9780517888247,Dinosaur in a Haystack,4.11,['Stephen Jay Gould'],"Evolutionary biologist and paleontologist Stephen Jay Gould has perfected the art of the essay in this brilliant new collection. These thirty-four essays, most originally published in Natural History magazine, exemplify the keen insight with which Dr. Gould observes the natural world and convey the infectious enthusiasm for fossils and evolutionary theory that has made his books award-winning, national best-sellers. In his latest musings on evolution and other natural phenomena, Gould reveals the uncanny interconnections among distinctly human creations - museums, literature, music, politics, and culture - encompassing a delightfully, wide range of topics, from giant fossils, fads, and fungus to baseball, beeswax, and blaauwbocks, from a humanistic look at Mary Shelley's Frankenstein and Erasmus Darwin's poetry to the fallacies of eugenics and creationism and the moral imperatives of thinking people to meet the ethical challenges that pseudo-science presents.","['Science', 'Nonfiction', 'Biology', 'Evolution', 'Science', 'Natural History', 'Science', 'Biology', 'Writing', 'Essays', 'History', 'Animals', 'Dinosaurs', 'Geology', 'Palaeontology', 'Environment', 'Nature']"
2,http://goodreads.com/book/show/267838.Mapping_Human_History,0618352104,9780618352104,"Mapping Human History: Genes, Race, and Our Common Origins",3.92,['Steve  Olson'],"In a journey across four continents, acclaimed science writer Steve Olson traces the origins of modern humans and the migrations of our ancestors throughout the world over the past 150,000 years. Like Jared Diamond's Guns, Germs and Steel, Mapping Human History is a groundbreaking synthesis of science and history. Drawing on a wide range of sources, including the latest genetic research, linguistic evidence, and archaeological findings, Olson reveals the surprising unity among modern humans and ""demonstrates just how naive some of our ideas about our human ancestry have been"" (Discover).Olson offers a genealogy of all humanity, explaining, for instance, why everyone can claim Julius Caesar and Confucius as forebears. Olson also provides startling new perspectives on the invention of agriculture, the peopling of the Americas, the origins of language, the history of the Jews, and more. An engaging and lucid account, Mapping Human History will forever change how we think about ourselves and our relations with others.","['Science', 'History', 'Nonfiction', 'Anthropology', 'Biology', 'Genetics', 'Biology', 'Evolution', 'Science', 'Biology', 'Science', 'Popular Science', 'History', 'Archaeology', 'Science Nature']"
3,http://goodreads.com/book/show/183207.The_Theory_of_Almost_Everything,0452287863,9780452287860,"The Theory of Almost Everything: The Standard Model, the Unsung Triumph of Modern Physics",4.06,['Robert Oerter'],"There are two scientific theories that, taken together, explain the entire universe. The first, which describes the force of gravity, is widely known: Einstein's General Theory of Relativity. But the theory that explains everything else--the Standard Model of Elementary Particles--is virtually unknown among the general public.In The Theory of Almost Everything, Robert Oerter shows how what were once thought to be separate forces of nature were combined into a single theory by some of the most brilliant minds of the twentieth century. Rich with accessible analogies and lucid prose, The Theory of Almost Everything celebrates a heretofore unsung achievement in human knowledge--and reveals the sublime structure that underlies the world as we know it.","['Science', 'Science', 'Physics', 'Nonfiction', 'Science', 'Popular Science', 'Science', 'Mathematics', 'History', 'Physics', 'Quantum Mechanics', 'Academic', 'School']"
4,http://goodreads.com/book/show/263004.The_Fifth_Miracle,068486309X,9780684863092,The Fifth Miracle: The Search for the Origin and Meaning of Life,3.99,['Paul Davies'],"Are We Alone in the Universe?  In this provocative and far-reaching book, internationally acclaimed physicist and writer Paul Davies confronts one of science's great outstanding mysteries -- the origin of life.  Three and a half billion years ago, Mars resembled earth. It was warm and wet and could have supported primitive organisms. If life once existed on Mars, might it have originated there and traveled to earth inside meteorites blasted into space by cosmic impacts?  Davies builds on recent scientific discoveries and theories to address larger questions of existence: What, exactly, is life? Is it the inevitable by-product of physical laws, as many scientists maintain, or an almost miraculous accident? Are we alone in the universe, or will life emerge on all earthlike planets? And if there is life elsewhere in the universe, is it preordained to evolve toward greater complexity and intelligence?  Through his search for answers to these questions, Davies explores the ultimate mystery of mankind's existence -- who we are and what our place might be in the unfolding drama of the cosmos.","['Science', 'Nonfiction', 'Biology', 'Evolution', 'Philosophy', 'Science', 'Biology', 'Science', 'Popular Science', 'Science', 'Physics', 'History', 'Science Nature']"
5,http://goodreads.com/book/show/52949562-the-rules-of-contagion,1788160193,9781788160193,The Rules of Contagion: Why Things Spread - and Why They Stop,3.9,['Adam Kucharski'],"A deadly virus suddenly explodes into the population. A political movement gathers pace, and then quickly vanishes. An idea takes off like wildfire, changing our world forever. We live in a world that's more interconnected than ever before. Our lives are shaped by outbreaks - of disease, of misinformation, even of violence - that appear, spread and fade away with bewildering speed.To understand them, we need to learn the hidden laws that govern them. From 'superspreaders' who might spark a pandemic or bring down a financial system to the social dynamics that make loneliness catch on, The Rules of Contagion offers compelling insights into human behaviour and explains how we can get better at predicting what happens next.Along the way, Adam Kucharski explores how innovations spread through friendship networks, what links computer viruses with folk stories - and why the most useful predictions aren't necessarily the ones that come true.","['Science', 'Nonfiction', 'Health', 'Medical', 'Science', 'Biology', 'Science', 'Popular Science', 'Health', 'Medicine', 'Economics', 'Sociology', 'Health', 'Health Care']"
6,http://goodreads.com/book/show/50734400-how-to-argue-with-a-racist,All,|,How to Argue With a Racist: What Our Genes Do (and Don't) Say About Human Difference,4.08,['Adam Rutherford'],"Race is not a biological reality.Racism thrives on our not knowing this.Racist pseudoscience has become so commonplace that it can be hard to spot. But its toxic effects on society are plain to see—feeding white nationalism, fueling hatred, endangering lives, and corroding our discourse on everything from sports to intelligence. Even well-intentioned people repeat stereotypes based on “science,” because cutting-edge genetics are hard to grasp—and all too easy to distort. Paradoxically, these misconceptions are multiplying even as scientists make unprecedented discoveries in human genetics—findings that, when accurately understood, are powerful evidence against racism. We’ve never had clearer answers about who we are and where we come from, but this knowledge is sorely needed in our casual conversations about race.How to Argue With a Racist emphatically dismantles outdated notions of race by illuminating what modern genetics actually can and can’t tell us about human difference. We now know that the racial categories still dividing us do not align with observable genetic differences. In fact, our differences are so minute that, most of all, they serve as evidence of our shared humanity.","['Nonfiction', 'Science', 'Race', 'Politics', 'History', 'Race', 'Anti Racist', 'Social Movements', 'Social Justice', 'Audiobook', 'Sociology', 'Science', 'Biology']"
7,http://goodreads.com/book/show/42118857-origins,All,|,Origins: How Earth's History Shaped Human History,4.16,['Lewis Dartnell'],"A New York Times-bestselling author explains how the physical world shaped the history of our species

When we talk about human history, we often focus on great leaders, population forces, and decisive wars. But how has the earth itself determined our destiny? Our planet wobbles, driving changes in climate that forced the transition from nomadism to farming. Mountainous terrain led to the development of democracy in Greece. Atmospheric circulation patterns later on shaped the progression of global exploration, colonization, and trade. Even today, voting behavior in the south-east United States ultimately follows the underlying pattern of 75 million-year-old sediments from an ancient sea. Everywhere is the deep imprint of the planetary on the human. From the cultivation of the first crops to the founding of modern states, Origins reveals the breathtaking impact of the earth beneath our feet on the shape of our human civilizations.","['Science', 'History', 'Nonfiction', 'Science', 'Geology', 'Science', 'Geography', 'Biology', 'Evolution', 'Environment', 'Nature', 'Science', 'Biology', 'Environment', 'Science', 'Natural History']"
8,http://goodreads.com/book/show/40597264-hacking-darwin,149267009X,9781492670094,Hacking Darwin: Genetic Engineering and the Future of Humanity,4.02,['Jamie Metzl'],"Passionate, provocative, and highly illuminating, Hacking Darwin is the must read book about the future of our species for fans of Homo Deus and The Gene. After 3.8 billion years humankind is about to start evolving by new rules...From leading geopolitical expert and technology futurist Jamie Metzl comes a groundbreaking exploration of the many ways genetic-engineering is shaking the core foundations of our lives -- sex, war, love, and death.At the dawn of the genetics revolution, our DNA is becoming as readable, writable, and hackable as our information technology. But as humanity starts retooling our own genetic code, the choices we make today will be the difference between realizing breathtaking advances in human well-being and descending into a dangerous and potentially deadly genetic arms race.Enter the laboratories where scientists are turning science fiction into reality. Look towards a future where our deepest beliefs, morals, religions, and politics are challenged like never before and the very essence of what it means to be human is at play. When we can engineer our future children, massively extend our lifespans, build life from scratch, and recreate the plant and animal world, should we? ","['Science', 'Nonfiction', 'Science', 'Biology', 'Philosophy', 'Biology', 'Genetics', 'Science', 'Technology', 'Politics', 'Audiobook', 'Health', 'Medicine', 'Biology', 'Evolution']"
9,http://goodreads.com/book/show/40796176-infinite-powers,1328879984,9781328879981,Infinite Powers: How Calculus Reveals the Secrets of the Universe,4.28,['Steven H. Strogatz'],"Without calculus, we wouldn’t have cell phones, TV, GPS, or ultrasound. We wouldn’t have unraveled DNA or discovered Neptune or figured out how to put 5,000 songs in your pocket.  Though many of us were scared away from this essential, engrossing subject in high school and college, Steven Strogatz’s brilliantly creative, down‑to‑earth history shows that calculus is not about complexity; it’s about simplicity. It harnesses an unreal number—infinity—to tackle real‑world problems, breaking them down into easier ones and then reassembling the answers into solutions that feel miraculous.  Infinite Powers recounts how calculus tantalized and thrilled its inventors, starting with its first glimmers in ancient Greece and bringing us right up to the discovery of gravitational waves (a phenomenon predicted by calculus). Strogatz reveals how this form of math rose to the challenges of each age: how to determine the area of a circle with only sand and a stick; how to explain why Mars goes “backwards” sometimes; how to make electricity with magnets; how to ensure your rocket doesn’t miss the moon; how to turn the tide in the fight against AIDS.  As Strogatz proves, calculus is truly the language of the universe. By unveiling the principles of that language, Infinite Powers makes us marvel at the world anew.","['Science', 'Nonfiction', 'Science', 'Mathematics', 'History', 'Science', 'Physics', 'Science', 'Technology', 'Science', 'Popular Science', 'Philosophy', 'Mathematics', 'Calculus', 'Audiobook']"
