,book_link,isbn,isbn13,book_title,avg_rating,author_name,book_desc,genres
0,http://goodreads.com/book/show/7507825-at-home,0767919386,9780767919388,At Home: A Short History of Private Life,3.97,['Bill Bryson'],"“Houses aren’t refuges from history. They are where history ends up.”Bill Bryson and his family live in a Victorian parsonage in a part of England where nothing of any great significance has happened since the Romans decamped. Yet one day, he began to consider how very little he knew about the ordinary things of life as he found it in that comfortable home. To remedy this, he formed the idea of journeying about his house from room to room to “write a history of the world without leaving home.” The bathroom provides the occasion for a history of hygiene; the bedroom, sex, death, and sleep; the kitchen, nutrition and the spice trade; and so on, as Bryson shows how each has figured in the evolution of private life. Whatever happens in the world, he demonstrates, ends up in our house, in the paint and the pipes and the pillows and every item of furniture.(front flap)","['Nonfiction', 'History', 'Audiobook', 'Humor', 'Historical', 'Science', 'Architecture', 'European Literature', 'British Literature', 'Sociology', 'Cultural']"
1,http://goodreads.com/book/show/106350.The_Lady_Tasting_Tea,0805071342,9780805071344,The Lady Tasting Tea: How Statistics Revolutionized Science in the Twentieth Century,3.89,['David Salsburg'],"An insightful, revealing history of the magical mathematics that transformed our world. At a summer tea party in Cambridge, England, a guest states that tea poured into milk tastes different from milk poured into tea. Her notion is shouted down by the scientific minds of the group. But one man, Ronald Fisher, proposes to scientifically test the hypothesis. There is no better person to conduct such an experiment, for Fisher is a pioneer in the field of statistics.The Lady Tasting Tea spotlights not only Fisher's theories but also the revolutionary ideas of dozens of men and women which affect our modern everyday lives. Writing with verve and wit, David Salsburg traces breakthroughs ranging from the rise and fall of Karl Pearson's theories to the methods of quality control that rebuilt postwar Japan's economy, including a pivotal early study on the capacity of a small beer cask at the Guinness brewing factory. Brimming with intriguing tidbits and colorful characters, The Lady Tasting Tea salutes the spirit of those who dared to look at the world in a new way.","['Science', 'Nonfiction', 'History', 'Science', 'Mathematics', 'Science', 'Popular Science', 'Science', 'History Of Science', 'Biography', 'Reference', 'Research', 'Unfinished', 'Mathematics', 'Number']"
2,http://goodreads.com/book/show/27486.The_Mating_Mind,038549517X,9780385495172,The Mating Mind: How Sexual Choice Shaped the Evolution of Human Nature,4.1,['Geoffrey Miller'],"At once a pioneering study of evolution and an accessible and lively reading experience, The Mating Mind marks the arrival of a prescient and provocative new science writer. Psychologist Geoffrey Miller offers the most convincing-and radical-explanation for how and why the human mind evolved.Consciousness, morality, creativity, language, and art: these are the traits that make us human. Scientists have traditionally explained these qualities as merely a side effect of surplus brain size, but Miller argues that they were sexual attractors, not side effects. He bases his argument on Darwin's theory of sexual selection, which until now has played second fiddle to Darwin's theory of natural selection, and draws on ideas and research from a wide range of fields, including psychology, economics, history, and pop culture. Witty, powerfully argued, and continually thought-provoking, The Mating Mind is a landmark in our understanding of our own species.","['Psychology', 'Science', 'Nonfiction', 'Biology', 'Evolution', 'Science', 'Biology', 'Anthropology', 'Sexuality', 'Relationships', 'History', 'Science', 'Popular Science']"
3,http://goodreads.com/book/show/100006.Schr_dinger_s_Kittens_and_the_Search_for_Reality,0316328197,9780316328197,Schrödinger's Kittens and the Search for Reality: Solving the Quantum Mysteries,4.05,['John Gribbin'],"In this eagerly anticipated sequel to the classic bestseller In Search of Schrodinger's Cat, John Gribbin digs even deeper into the mysterious and confounding world of quantum mechanics. Gribbin takes infinitely complex, mind-bending experiments, brings them to life, and makes them accessible to the lay reader. Under his deft guidance, we can begin to grasp the fundamental riddle of today's quantum mechanics: how a single photon can be seen going in two directions at once. Along the way, Gribbin reveals some fascinating discoveries: how quantum particles could one day be used in a Star Trek-type teleportation system, and how quantum cryptographers have developed ways of making unbreakable codes using quantum effects.Schrodinger's Kittens and the Search for Reality illuminates the world's most intriguing and enigmatic scientific phenomenon - and shows how the ""impossible dreams"" of such legendary scientists as Bohr, Feynman, and Einstein may soon become reality.","['Science', 'Science', 'Physics', 'Nonfiction', 'Science', 'Popular Science', 'Physics', 'Quantum Mechanics', 'History', 'Animals', 'Cats', 'Philosophy', 'Humor', 'Education']"
4,http://goodreads.com/book/show/183015.Uncle_Petros_and_Goldbach_s_Conjecture,1582341281,9781582341286,Uncle Petros and Goldbach's Conjecture: A Novel of Mathematical Obsession,4.02,['Apostolos Doxiadis'],"In this critically acclaimed international bestseller, Petros Papachristos, a mathematical prodigy, has devoted much of his life trying to prove one of the greatest mathematical challenges of all time: Goldbach's Conjecture, the deceptively simple claim that every even number greater than two is the sum of two primes. His feverish and singular pursuit of this goal has come to define his life. Now an old man, he is looked on with suspicion and shame by his family-until his ambitious young nephew intervenes.Seeking to understand his uncle's mysterious mind, the narrator of this novel unravels his story, a dramatic tale set against a tableau of brilliant historical figures-among them G. H. Hardy, the self-taught Indian genius Srinivasa Ramanujan, and a young Kurt Gödel. Meanwhile, as Petros recounts his own life's work, a bond is formed between uncle and nephew, pulling each one deeper into mathematical obsession, and risking both of their sanity.","['Fiction', 'Science', 'Mathematics', 'Literature', 'Cultural', 'Greece', 'Novels', 'Philosophy', 'Mystery', 'Science', 'Popular Science', 'Contemporary', 'Literature', '20th Century']"
5,http://goodreads.com/book/show/239796.Coming_of_Age_in_the_Milky_Way,0060535954,9780060535957,Coming of Age in the Milky Way,4.15,['Timothy Ferris'],"From the second-century celestial models of Ptolemy to modern-day research institutes and quantum theory, this classic book offers a breathtaking tour of astronomy and the brilliant, eccentric personalities who have shaped it. From the first time mankind had an inkling of the vast space that surrounds us, those who study the universe have had to struggle against political and religious preconceptions. They have included some of the most charismatic, courageous, and idiosyncratic thinkers of all time. In Coming of Age in the Milky Way, Timothy Ferris uses his unique blend of rigorous research and captivating narrative skill to draw us into the lives and minds of these extraordinary figures, creating a landmark work of scientific history.","['Science', 'Nonfiction', 'History', 'Science', 'Astronomy', 'Science', 'Physics', 'Science', 'History Of Science', 'Space', 'Philosophy', 'Science', 'Popular Science', 'Science Nature']"
6,http://goodreads.com/book/show/391966.Darwin_s_Ghost,0345422775,9780345422774,Darwin's Ghost: The Origin of Species Updated,3.89,['Steve Jones'],"Charles Darwin's The Origin of Species is probably the best-known, least-read book. One of the most important achievements of the past millennium, it did for biology what Galileo did for astronomy: made it into a single science rather than a collection of unrelated facts. Important though Origin remains, its examples and intricate Victorian prose are now a century and a half old. They are ripe for renewal and reaffirmation. Writing as ""Darwin's ghost,"" eminent geneticist Steve Jones updates this seminal work—and restates evolution's case for the 21st century.Jones is a writer of engaging wit and dazzling erudition and has been called ""the British Carl Sagan."" Using modern examples—the AIDS virus, the puzzles of sexual selection, the physiology and psychology of pets, and the unparalleled genetic success of our own species—he shows the power and immediacy of Darwin's great argument and makes us appreciate how it makes life make sense. Eye-opening and entertaining, filled with astonishing facts, amusing anecdotes, and the very latest research, Darwin's Ghost is contemporary science writing at its very best.","['Science', 'Nonfiction', 'Biology', 'Evolution', 'Science', 'Biology', 'Science', 'Popular Science', 'History', 'Science', 'Natural History', 'Anthropology', 'Science Nature', 'Environment', 'Nature']"
7,http://goodreads.com/book/show/148614.Why_Beauty_Is_Truth,046508236X,9780465082360,Why Beauty Is Truth: A History of Symmetry,3.82,['Ian Stewart'],"At the heart of relativity theory, quantum mechanics, string theory, and much of modern cosmology lies one concept: symmetry. In Why Beauty Is Truth, world-famous mathematician Ian Stewart narrates the history of the emergence of this remarkable area of study. Stewart introduces us to such characters as the Renaissance Italian genius, rogue, scholar, and gambler Girolamo Cardano, who stole the modern method of solving cubic equations and published it in the first important book on algebra, and the young revolutionary Evariste Galois, who refashioned the whole of mathematics and founded the field of group theory only to die in a pointless duel over a woman before his work was published. Stewart also explores the strange numerology of real mathematics, in which particular numbers have unique and unpredictable properties related to symmetry. He shows how Wilhelm Killing discovered “Lie groups” with 14, 52, 78, 133, and 248 dimensions-groups whose very existence is a profound puzzle. Finally, Stewart describes the world beyond superstrings: the “octonionic” symmetries that may explain the very existence of the universe.","['Science', 'Science', 'Mathematics', 'Nonfiction', 'History', 'Philosophy', 'Science', 'Physics', 'Science', 'Popular Science', 'Art', 'History', 'Microhistory', 'Science', 'History Of Science']"
8,http://goodreads.com/book/show/373562.Trilobite,0375706216,9780375706219,Trilobite: Eyewitness to Evolution,4.11,['Richard Fortey'],"With Trilobite, Richard Fortey, paleontologist and author of the acclaimed Life, offers a marvelously written, smart and compelling, accessible and witty scientific narrative of the most ubiquitous of fossil creatures.Trilobites were shelled animals that lived in the oceans over five hundred million years ago. As bewilderingly diverse then as the beetle is today, they survived in the arctic or the tropics, were spiky or smooth, were large as lobsters or small as fleas. And because they flourished for three hundred million years, they can be used to glimpse a less evolved world of ancient continents and vanished oceans. Erudite and entertaining, this book is a uniquely exuberant homage to a fabulously singular species.","['Science', 'Nonfiction', 'Science', 'Biology', 'Biology', 'Evolution', 'Geology', 'Palaeontology', 'History', 'Science', 'Geology', 'Science', 'Natural History', 'Animals', 'Environment', 'Nature']"
9,http://goodreads.com/book/show/39096.Endless_Forms_Most_Beautiful,0393327795,9780393327793,Endless Forms Most Beautiful: The New Science of Evo Devo and the Making of the Animal Kingdom,4.07,['Sean B. Carroll'],"“A beautiful and very important book.”—Lewis Wolpert, American ScientistFor over a century, opening the black box of embryonic development was the holy grail of biology. Evo Devo—Evolutionary Developmental Biology—is the new science that has finally cracked open the box. Within the pages of his rich and riveting book, Sean B. Carroll explains how we are discovering that complex life is ironically much simpler than anyone ever expected.","['Science', 'Nonfiction', 'Science', 'Biology', 'Biology', 'Evolution', 'Biology', 'Genetics', 'Environment', 'Nature', 'Science', 'Popular Science', 'Science', 'Natural History', 'Biology', 'Ecology', 'Anthropology']"
