,book_link,isbn,isbn13,book_title,avg_rating,author_name,book_desc,genres
0,http://goodreads.com/book/show/61663.Pale_Blue_Dot,0345376595,9780345376596,Pale Blue Dot: A Vision of the Human Future in Space,4.31,['Carl Sagan'],"""FASCINATING . . . MEMORABLE . . . REVEALING . . . PERHAPS THE BEST OF CARL SAGAN'S BOOKS.""--The Washington Post Book World (front page review)In Cosmos, the late astronomer Carl Sagan cast his gaze over the magnificent mystery of the Universe and made it accessible to millions of people around the world. Now in this stunning sequel, Carl Sagan completes his revolutionary journey through space and time.Future generations will look back on our epoch as the time when the human race finally broke into a radically new frontier--space. In Pale Blue Dot Sagan traces the spellbinding history of our launch into the cosmos and assesses the future that looms before us as we move out into our own solar system and on to distant galaxies beyond. The exploration and eventual settlement of other worlds is neither a fantasy nor luxury, insists Sagan, but rather a necessary condition for the survival of the human race.""TAKES READERS FAR BEYOND Cosmos . . . Sagan sees humanity's future in the stars.""--Chicago TribuneFrom the Trade Paperback edition.","['Science', 'Nonfiction', 'Science', 'Astronomy', 'Space', 'Philosophy', 'Science', 'Physics', 'Science', 'Popular Science', 'Science', 'Technology', 'Reference', 'Science', 'Engineering']"
1,http://goodreads.com/book/show/5552.QED,0691024170,9780691024172,QED: The Strange Theory of Light and Matter,4.25,['Richard P. Feynman'],"Famous the world over for the creative brilliance of his insights into the physical world, Nobel Prize-winning physicist Richard Feynman also possessed an extraordinary talent for explaining difficult concepts to the nonscientist. QED--the edited version of four lectures on quantum electrodynamics that Feynman gave to the general public at UCLA as part of the Alix G. Mautner Memorial Lecture series--is perhaps the best example of his ability to communicate both the substance and the spirit of science to the layperson.The focus, as the title suggests, is quantum electrodynamics (QED), the part of the quantum theory of fields that describes the interactions of the quanta of the electromagnetic field-light, X rays, gamma rays--with matter and those of charged particles with one another. By extending the formalism developed by Dirac in 1933, which related quantum and classical descriptions of the motion of particles, Feynman revolutionized the quantum mechanical understanding of the nature of particles and waves. And, by incorporating his own readily visualizable formulation of quantum mechanics, Feynman created a diagrammatic version of QED that made calculations much simpler and also provided visual insights into the mechanisms of quantum electrodynamic processes.In this book, using everyday language, spatial concepts, visualizations, and his renowned ""Feynman diagrams"" instead of advanced mathematics, Feynman successfully provides a definitive introduction to QED for a lay readership without any distortion of the basic science. Characterized by Feynman's famously original clarity and humor, this popular book on QED has not been equaled since its publication.","['Science', 'Science', 'Physics', 'Nonfiction', 'Science', 'Popular Science', 'Science', 'Mathematics', 'Physics', 'Quantum Mechanics', 'Philosophy', 'Reference', 'Academic', 'Literature', 'American']"
2,http://goodreads.com/book/show/9542311-packing-for-mars,0393339912,9780393339918,Packing for Mars: The Curious Science of Life in the Void,3.94,['Mary Roach'],"The best-selling author of Stiff and Bonk explores the irresistibly strange universe of space travel and life without gravity. Space is a world devoid of the things we need to live and thrive: air, gravity, hot showers, fresh produce, privacy, beer. Space exploration is in some ways an exploration of what it means to be human. How much can a person give up? How much weirdness can they take? What happens to you when you can’t walk for a year? have sex? smell flowers? What happens if you vomit in your helmet during a space walk? Is it possible for the human body to survive a bailout at 17,000 miles per hour? To answer these questions, space agencies set up all manner of quizzical and startlingly bizarre space simulations. As Mary Roach discovers, it’s possible to preview space without ever leaving Earth. From the space shuttle training toilet to a crash test of NASA’s new space capsule (cadaver filling in for astronaut), Roach takes us on a surreally entertaining trip into the science of life in space and space on Earth.","['Nonfiction', 'Science', 'Space', 'Humor', 'History', 'Audiobook', 'Science', 'Astronomy', 'Science', 'Technology', 'Adult', 'Science', 'Popular Science']"
3,http://goodreads.com/book/show/1662160.Your_Inner_Fish,0375424474,9780375424472,Your Inner Fish: A Journey Into the 3.5-Billion-Year History of the Human Body,4.0,['Neil Shubin'],"Why do we look the way we do? What does the human hand have in common with the wing of a fly? Are breasts, sweat glands, and scales connected in some way? To better understand the inner workings of our bodies and to trace the origins of many of today's most common diseases, we have to turn to unexpected sources: worms, flies, and even fish.Neil Shubin, a leading paleontologist and professor of anatomy who discovered Tiktaalik-the ""missing link"" that made headlines around the world in April 2006-tells the story of evolution by tracing the organs of the human body back millions of years, long before the first creatures walked the earth. By examining fossils and DNA, Shubin shows us that our hands actually resemble fish fins, our head is organized like that of a long-extinct jawless fish, and major parts of our genome look and function like those of worms and bacteria.Shubin makes us see ourselves and our world in a completely new light. Your Inner Fish is science writing at its finest-enlightening, accessible, and told with irresistible enthusiasm.","['Science', 'Nonfiction', 'Science', 'Biology', 'Biology', 'Evolution', 'History', 'Geology', 'Palaeontology', 'Science', 'Popular Science', 'Environment', 'Nature', 'Science', 'Natural History', 'Anthropology']"
4,http://goodreads.com/book/show/131304.Big_Bang,0007162219,9780007162215,Big Bang: The Origin of the Universe,4.18,['Simon Singh'],"A half century ago, a shocking Washington Post headline claimed that the world began in five cataclysmic minutes rather than having existed for all time; a skeptical scientist dubbed the maverick theory the Big Bang. In this amazingly comprehensible history of the universe, Simon Singh decodes the mystery behind the Big Bang theory, lading us through the development of one of the most extraordinary, important, and awe-inspiring theories in science.","['Science', 'Nonfiction', 'Science', 'Physics', 'Science', 'Astronomy', 'History', 'Science', 'Popular Science', 'Space', 'Philosophy', 'Science', 'Mathematics', 'Historical']"
5,http://goodreads.com/book/show/25734172-seven-brief-lessons-on-physics,0399184414,9780399184413,Seven Brief Lessons on Physics,3.96,['Carlo Rovelli'],"All the beauty of modern physics in fewer than a hundred pages.This is a book about the joy of discovery. A playful, entertaining, and mind-bending introduction to modern physics, it's already a major bestseller in Italy and the United Kingdom. Carlo Rovelli offers surprising—and surprisingly easy to grasp—explanations of general relativity, quantum mechanics, elementary particles, gravity, black holes, the complex architecture of the universe, and the role humans play in this weird and wonderful world. He takes us to the frontiers of our knowledge: to the most minute reaches of the fabric of space, back to the origins of the cosmos, and into the workings of our minds. “Here, on the edge of what we know, in contact with the ocean of the unknown, shines the mystery and the beauty of the world,” Rovelli writes. “And it’s breathtaking.”","['Science', 'Nonfiction', 'Science', 'Physics', 'Philosophy', 'Audiobook', 'Writing', 'Essays', 'Science', 'Popular Science', 'European Literature', 'Italian Literature', 'History', 'Environment', 'Nature']"
6,http://goodreads.com/book/show/8701960-the-information,0375423729,9780375423727,"The Information: A History, a Theory, a Flood",4.01,['James Gleick'],"James Gleick, the author of the best sellers Chaos and Genius, now brings us a work just as astonishing and masterly: a revelatory chronicle and meditation that shows how information has become the modern era’s defining quality—the blood, the fuel, the vital principle of our world.  The story of information begins in a time profoundly unlike our own, when every thought and utterance vanishes as soon as it is born. From the invention of scripts and alphabets to the long-misunderstood talking drums of Africa, Gleick tells the story of information technologies that changed the very nature of human consciousness. He provides portraits of the key figures contributing to the inexorable development of our modern understanding of information: Charles Babbage, the idiosyncratic inventor of the first great mechanical computer; Ada Byron, the brilliant and doomed daughter of the poet, who became the first true programmer; pivotal figures like Samuel Morse and Alan Turing; and Claude Shannon, the creator of information theory itself. And then the information age arrives. Citizens of this world become experts willy-nilly: aficionados of bits and bytes. And we sometimes feel we are drowning, swept by a deluge of signs and signals, news and images, blogs and tweets. The Information is the story of how we got here and where we are heading.","['Science', 'Nonfiction', 'History', 'Science', 'Technology', 'Philosophy', 'Science', 'Computer Science', 'Science', 'Popular Science', 'Science', 'Mathematics', 'Audiobook', 'Business']"
7,http://goodreads.com/book/show/34890015-factfulness,1473637465,9781473637467,Factfulness: Ten Reasons We're Wrong About the World – and Why Things Are Better Than You Think,4.36,['Hans Rosling'],"Factfulness:The stress-reducing habit of only carrying opinions for which you have strong supporting facts. When asked simple questions about global trends - why the world's population is increasing; how many young women go to school; how many of us live in poverty - we systematically get the answers wrong. So wrong that a chimpanzee choosing answers at random will consistently outguess journalists, Nobel laureates, and investment bankers.In Factfulness, Professor of International Health and a man who can make data sing, Hans Rosling, together with his two long-time collaborators Anna and Ola, offers a radical new explanation of why this happens, and reveals the ten instincts that distort our perspective. It turns out that the world, for all its imperfections, is in a much better state than we might think. But when we worry about everything all the time instead of embracing a worldview based on facts, we can lose our ability to focus on the things that threaten us most. 
Inspiring and revelatory, filled with lively anecdotes and moving stories, Factfulness is an urgent and essential book that will change the way you see the world.
","['Nonfiction', 'Science', 'Psychology', 'Economics', 'History', 'Politics', 'Business', 'Self Help', 'Sociology', 'Philosophy']"
8,http://goodreads.com/book/show/38820046-21-lessons-for-the-21st-century,0525512179,9780525512172,21 Lessons for the 21st Century,4.17,['Yuval Noah Harari'],"In Sapiens, he explored our past. In Homo Deus, he looked to our future. Now, one of the most innovative thinkers on the planet turns to the present to make sense of today's most pressing issues.How do computers and robots change the meaning of being human? How do we deal with the epidemic of fake news? Are nations and religions still relevant? What should we teach our children?Yuval Noah Harari's 21 Lessons for the 21st Century is a probing and visionary investigation into today's most urgent issues as we move into the uncharted territory of the future. As technology advances faster than our understanding of it, hacking becomes a tactic of war, and the world feels more polarized than ever, Harari addresses the challenge of navigating life in the face of constant and disorienting change and raises the important questions we need to ask ourselves in order to survive.In twenty-one accessible chapters that are both provocative and profound, Harari builds on the ideas explored in his previous books, untangling political, technological, social, and existential issues and offering advice on how to prepare for a very different future from the world we now live in: How can we retain freedom of choice when Big Data is watching us? What will the future workforce look like, and how should we ready ourselves for it? How should we deal with the threat of terrorism? Why is liberal democracy in crisis?Harari's unique ability to make sense of where we have come from and where we are going has captured the imaginations of millions of readers. Here he invites us to consider values, meaning, and personal engagement in a world full of noise and uncertainty. When we are deluged with irrelevant information, clarity is power. Presenting complex contemporary challenges clearly and accessibly, 21 Lessons for the 21st Century is essential reading.","['Nonfiction', 'History', 'Philosophy', 'Science', 'Politics', 'Audiobook', 'Psychology', 'Sociology', 'Culture', 'Society', 'Science', 'Technology']"
9,http://goodreads.com/book/show/5755.The_Language_Instinct,0060958332,9780060958336,The Language Instinct: How the Mind Creates Language,4.02,['Steven Pinker'],"The classic book on the development of human language by the world’s leading expert on language and the mind.In this classic, the world's expert on language and mind lucidly explains everything you always wanted to know about language: how it works, how children learn it, how it changes, how the brain computes it, and how it evolved. With deft use of examples of humor and wordplay, Steven Pinker weaves our vast knowledge of language into a compelling story: language is a human instinct, wired into our brains by evolution. The Language Instinct received the William James Book Prize from the American Psychological Association and the Public Interest Award from the Linguistics Society of America. This edition includes an update on advances in the science of language since The Language Instinct was first published.","['Nonfiction', 'Science', 'Humanities', 'Linguistics', 'Psychology', 'Humanities', 'Language', 'Philosophy', 'Biology', 'Neuroscience', 'Anthropology', 'Science', 'Biology', 'Biology', 'Evolution']"
