,book_link,isbn,isbn13,book_title,avg_rating,author_name,book_desc,genres
0,http://goodreads.com/book/show/39026990-how-to-invent-everything,073522014X,9780735220140,How to Invent Everything: A Survival Guide for the Stranded Time Traveler,4.14,['Ryan North'],"What would you do if a time machine hurled you thousands of years into the past. . . and then broke? How would you survive? Could you improve on humanity's original timeline? And how hard would it be to domesticate a giant wombat? With this book as your guide, you'll survive--and thrive--in any period in Earth's history. Bestselling author and time-travel enthusiast Ryan North shows you how to invent all the modern conveniences we take for granted--from first principles. This illustrated manual contains all the science, engineering, art, philosophy, facts, and figures required for even the most clueless time traveler to build a civilization from the ground up. Deeply researched, irreverent, and significantly more fun than being eaten by a saber-toothed tiger, How to Invent Everything will make you smarter, more competent, and completely prepared to become the most important and influential person ever.","['Nonfiction', 'Science', 'History', 'Humor', 'Science Fiction', 'Time Travel', 'Science', 'Technology', 'Adventure', 'Survival', 'Reference', 'Science', 'Engineering', 'Audiobook']"
1,http://goodreads.com/book/show/39204074-timefulness,0,0,Timefulness: How Thinking Like a Geologist Can Help Save the World,4.13,['Marcia Bjornerud'],"Why an awareness of Earth's temporal rhythms is critical to our planetary survivalFew of us have any conception of the enormous timescales in our planet's long history, and this narrow perspective underlies many of the environmental problems we are creating for ourselves. The passage of nine days, which is how long a drop of water typically stays in Earth's atmosphere, is something we can easily grasp. But spans of hundreds of years--the time a molecule of carbon dioxide resides in the atmosphere--approach the limits of our comprehension. Our everyday lives are shaped by processes that vastly predate us, and our habits will in turn have consequences that will outlast us by generations. Timefulness reveals how knowing the rhythms of Earth's deep past and conceiving of time as a geologist does can give us the perspective we need for a more sustainable future.Marcia Bjornerud shows how geologists chart the planet's past, explaining how we can determine the pace of solid Earth processes such as mountain building and erosion and comparing them with the more unstable rhythms of the oceans and atmosphere. These overlapping rates of change in the Earth system--some fast, some slow--demand a poly-temporal worldview, one that Bjornerud calls ""timefulness."" She explains why timefulness is vital in the Anthropocene, this human epoch of accelerating planetary change, and proposes sensible solutions for building a more time-literate society.This compelling book presents a new way of thinking about our place in time, enabling us to make decisions on multigenerational timescales. The lifespan of Earth may seem unfathomable compared to the brevity of human existence, but this view of time denies our deep roots in Earth's history--and the magnitude of our effects on the planet.","['Science', 'Nonfiction', 'Science', 'Geology', 'History', 'Environment', 'Nature', 'Environment', 'Science', 'Popular Science', 'Science', 'Natural History', 'Science', 'Geography', 'Science', 'Earth Sciences']"
2,http://goodreads.com/book/show/36064445-skin-in-the-game,0241300657,9780241300657,Skin in the Game: The Hidden Asymmetries in Daily Life,3.87,['Nassim Nicholas Taleb'],"From the New York Times bestselling author of The Black Swan, a bold new work that challenges many of our long-held beliefs about risk and reward, politics and religion, finance and personal responsibility In his most provocative and practical book yet, one of the foremost thinkers of our time redefines what it means to understand the world, succeed in a profession, contribute to a fair and just society, detect nonsense, and influence others. Citing examples ranging from Hammurabi to Seneca, Antaeus the Giant to Donald Trump, Nassim Nicholas Taleb shows how the willingness to accept one’s own risks is an essential attribute of heroes, saints, and flourishing people in all walks of life. As always both accessible and iconoclastic, Taleb challenges long-held beliefs about the values of those who spearhead military interventions, make financial investments, and propagate religious faiths. Among his insights: • For social justice, focus on symmetry and risk sharing. You cannot make profits and transfer the risks to others, as bankers and large corporations do. You cannot get rich without owning your own risk and paying for your own losses. Forcing skin in the game corrects this asymmetry better than thousands of laws and regulations. • Ethical rules aren’t universal. You’re part of a group larger than you, but it’s still smaller than humanity in general. • Minorities, not majorities, run the world. The world is not run by consensus but by stubborn minorities imposing their tastes and ethics on others. • You can be an intellectual yet still be an idiot. “Educated philistines” have been wrong on everything from Stalinism to Iraq to low-carb diets. • Beware of complicated solutions (that someone was paid to find). A simple barbell can build muscle better than expensive new machines. • True religion is commitment, not just faith. How much you believe in something is manifested only by what you’re willing to risk for it.The phrase “skin in the game” is one we have often heard but rarely stopped to truly dissect. It is the backbone of risk management, but it’s also an astonishingly rich worldview that, as Taleb shows in this book, applies to all aspects of our lives. As Taleb says, “The symmetry of skin in the game is a simple rule that’s necessary for fairness and justice, and the ultimate BS-buster,” and “Never trust anyone who doesn’t have skin in the game. Without it, fools and crooks will benefit, and their mistakes will never come back to haunt them.”","['Nonfiction', 'Philosophy', 'Business', 'Economics', 'Psychology', 'Economics', 'Finance', 'Science', 'Politics', 'Self Help', 'Audiobook']"
3,http://goodreads.com/book/show/35749414-who-we-are-and-how-we-got-here,110187032X,9781101870327,Who We Are and How We Got Here: Ancient DNA and the New Science of the Human Past,4.16,['David Reich'],"Massive technological innovations now allow scientists to extract and analyze ancient DNA as never before, and it has become clear--in part from David Reich's own contributions to the field--that genomics is as important a means of understanding the human past as archeology, linguistics, and the written word. Now, in The New Science of the Human Past, Reich describes just how the human genome provides not only all the information that a fertilized human egg needs to develop but also contains within it the history of our species. He delineates how the Genomic Revolution and ancient DNA are transforming our understanding of our own lineage as modern humans; how genomics deconstructs the idea that there are no biologically meaningful differences among human populations (though without adherence to pernicious racist hierarchies); and how DNA studies reveal the deep history of human inequality--among different populations, between the sexes, and among individuals within a population.","['Science', 'Nonfiction', 'History', 'Science', 'Biology', 'Anthropology', 'Biology', 'Genetics', 'Biology', 'Evolution', 'Audiobook', 'History', 'Archaeology', 'Science', 'Popular Science']"
4,http://goodreads.com/book/show/198505.The_Demon_in_the_Freezer,075531218X,9780755312184,The Demon in the Freezer,4.13,['Richard   Preston'],"The first major bioterror event in the United States-the anthrax attacks in October 2001-was a clarion call for scientists who work with “hot” agents to find ways of protecting civilian populations against biological weapons. In The Demon in the Freezer, his first nonfiction book since The Hot Zone, a #1 New York Times bestseller, Richard Preston takes us into the heart of Usamriid, the United States Army Medical Research Institute of Infectious Diseases at Fort Detrick, Maryland, once the headquarters of the U.S. biological weapons program and now the epicenter of national biodefense.Peter Jahrling, the top scientist at Usamriid, a wry virologist who cut his teeth on Ebola, one of the world’s most lethal emerging viruses, has ORCON security clearance that gives him access to top secret information on bioweapons. His most urgent priority is to develop a drug that will take on smallpox-and win. Eradicated from the planet in 1979 in one of the great triumphs of modern science, the smallpox virus now resides, officially, in only two high-security freezers-at the Centers for Disease Control in Atlanta and in Siberia, at a Russian virology institute called Vector. But the demon in the freezer has been set loose. It is almost certain that illegal stocks are in the possession of hostile states, including Iraq and North Korea. Jahrling is haunted by the thought that biologists in secret labs are using genetic engineering to create a new superpox virus, a smallpox resistant to all vaccines.Usamriid went into a state of Delta Alert on September 11 and activated its emergency response teams when the first anthrax letters were opened in New York and Washington, D.C. Preston reports, in unprecedented detail, on the government’s response to the attacks and takes us into the ongoing FBI investigation. His story is based on interviews with top-level FBI agents and with Dr. Steven Hatfill.Jahrling is leading a team of scientists doing controversial experiments with live smallpox virus at CDC. Preston takes us into the lab where Jahrling is reawakening smallpox and explains, with cool and devastating precision, what may be at stake if his last bold experiment fails.","['Nonfiction', 'Science', 'History', 'Medical', 'Health', 'Medicine', 'Science', 'Biology', 'Illness', 'Disease', 'Health', 'Audiobook', 'Thriller']"
5,http://goodreads.com/book/show/29537175-black-holes,085750357X,9780857503572,Black Holes: The Reith Lectures,4.28,['Stephen Hawking'],"“It is said that fact is sometimes stranger than fiction, and nowhere is that more true than in the case of black holes. Black holes are stranger than anything dreamed up by science fiction writers.”In 2016 Professor Stephen Hawking delivered the BBC Reith Lectures on a subject that fascinated him for decades – black holes.In these flagship lectures the legendary physicist argued that if we could only understand black holes and how they challenge the very nature of space and time, we could unlock the secrets of the universe.","['Science', 'Nonfiction', 'Science', 'Physics', 'Science', 'Astronomy', 'Science', 'Popular Science', 'Space', 'Self Help']"
6,http://goodreads.com/book/show/6695182-the-laws-of-thermodynamics,0199572194,9780199572199,The Laws of Thermodynamics: A Very Short Introduction,3.94,['Peter   Atkins'],"The laws of thermodynamics drive everything that happens in the universe. From the sudden expansion of a cloud of gas to the cooling of hot metal--everything is moved or restrained by four simple laws. Written by Peter Atkins, one of the world's leading authorities on thermodynamics, this powerful and compact introduction explains what these four laws are and how they work, using accessible language and virtually no mathematics. Guiding the reader a step at a time, Atkins begins with Zeroth (so named because the first two laws were well established before scientists realized that a third law, relating to temperature, should precede them--hence the jocular name zeroth), and proceeds through the First, Second, and Third Laws, offering a clear account of concepts such as the availability of work and the conservation of energy. Atkins ranges from the fascinating theory of entropy (revealing how its unstoppable rise constitutes the engine of the universe), through the concept of free energy, and to the brink, and then beyond the brink, of absolute zero. About the Series: Combining authority with wit, accessibility, and style, Very Short Introductions offer an introduction to some of life's most interesting topics. Written by experts for the newcomer, they demonstrate the finest contemporary thinking about the central problems and issues in hundreds of key topics, from philosophy to Freud, quantum theory to Islam.","['Science', 'Science', 'Physics', 'Nonfiction', 'Science', 'Chemistry', 'Science', 'Popular Science', 'Science', 'Engineering', 'Academic', 'Textbooks', 'Science', 'Mathematics', 'History']"
7,http://goodreads.com/book/show/40745.Mindset,0345472322,9780345472328,Mindset: The New Psychology of Success,4.07,['Carol S. Dweck'],"A newer edition of this book can be found here.After decades of research, world-renowned Stanford University psychologist Carol S. Dweck, Ph.D., discovered a simple but groundbreaking idea: the power of mindset. In this brilliant book, she shows how success in school, work, sports, the arts, and almost every area of human endeavor can be dramatically influenced by how we think about our talents and abilities. People with a fixed mindset — those who believe that abilities are fixed — are less likely to flourish than those with a growth mindset — those who believe that abilities can be developed. Mindset reveals how great parents, teachers, managers, and athletes can put this idea to use to foster outstanding accomplishment.In this edition, Dweck offers new insights into her now famous and broadly embraced concept. She introduces a phenomenon she calls false growth mindset and guides people toward adopting a deeper, truer growth mindset. She also expands the mindset concept beyond the individual, applying it to the cultures of groups and organizations. With the right mindset, you can motivate those you lead, teach, and love — to transform their lives and your own.","['Psychology', 'Nonfiction', 'Self Help', 'Business', 'Education', 'Self Help', 'Personal Development', 'Parenting', 'Leadership', 'Teaching', 'Productivity']"
8,http://goodreads.com/book/show/33192011-science-in-the-soul,0525495711,9780525495710,Science in the Soul: Selected Writings of a Passionate Rationalist,4.02,['Richard Dawkins'],"NEW YORK TIMES BESTSELLER - The legendary biologist and bestselling author mounts a timely and passionate defense of science and clear thinking with this career-spanning collection of essays, including twenty pieces published in the United States for the first time.For decades, Richard Dawkins has been a brilliant scientific communicator, consistently illuminating the wonders of nature and attacking faulty logic. Science in the Soul brings together forty-two essays, polemics, and paeans--all written with Dawkins's characteristic erudition, remorseless wit, and unjaded awe of the natural world.Though it spans three decades, this book couldn't be more timely or more urgent. Elected officials have opened the floodgates to prejudices that have for half a century been unacceptable or at least undercover. In a passionate introduction, Dawkins calls on us to insist that reason take center stage and that gut feelings, even when they don't represent the stirred dark waters of xenophobia, misogyny, or other blind prejudice, should stay out of the voting booth. And in the essays themselves, newly annotated by the author, he investigates a number of issues, including the importance of empirical evidence, and decries bad science, religion in the schools, and climate-change deniers.Dawkins has equal ardor for ""the sacred truth of nature"" and renders here with typical virtuosity the glories and complexities of the natural world. Woven into an exploration of the vastness of geological time, for instance, is the peculiar history of the giant tortoises and the sea turtles--whose journeys between water and land tell us a deeper story about evolution. At this moment, when so many highly placed people still question the fact of evolution, Dawkins asks what Darwin would make of his own legacy--""a mixture of exhilaration and exasperation""--and celebrates science as possessing many of religion's virtues--""explanation, consolation, and uplift""--without its detriments of superstition and prejudice.In a world grown irrational and hostile to facts, Science in the Soul is an essential collection by an indispensable author.Praise for Science in the Soul""Compelling . . . rendered in gloriously spiky and opinionated prose . . . [Dawkins is] one of the great science popularizers of the last half-century.""--The Christian Science Monitor ""Dawkins is a ferocious polemicist, a defender of reason and enemy of superstition.""--John Horgan, Scientific American","['Science', 'Nonfiction', 'Philosophy', 'Writing', 'Essays', 'Religion', 'Atheism', 'Biology', 'Evolution', 'Science', 'Biology', 'Religion', 'Audiobook', 'Science', 'Popular Science']"
9,http://goodreads.com/book/show/31409135-the-radium-girls,149264935X,9781492649359,The Radium Girls: The Dark Story of America's Shining Women,4.15,['Kate  Moore'],"
The incredible true story of the women who fought America's Undark danger
The Curies' newly discovered element of radium makes gleaming headlines across the nation as the fresh face of beauty, and wonder drug of the medical community. From body lotion to tonic water, the popular new element shines bright in the otherwise dark years of the First World War.Meanwhile, hundreds of girls toil amidst the glowing dust of the radium-dial factories. The glittering chemical covers their bodies from head to toe; they light up the night like industrious fireflies. With such a coveted job, these ""shining girls"" are the luckiest alive — until they begin to fall mysteriously ill.But the factories that once offered golden opportunities are now ignoring all claims of the gruesome side effects, and the women's cries of corruption. And as the fatal poison of the radium takes hold, the brave shining girls find themselves embroiled in one of the biggest scandals of America's early 20th century, and in a groundbreaking battle for workers' rights that will echo for centuries to come. Written with a sparkling voice and breakneck pace, The Radium Girls fully illuminates the inspiring young women exposed to the ""wonder"" substance of radium, and their awe-inspiring strength in the face of almost impossible circumstances. Their courage and tenacity led to life-changing regulations, research into nuclear bombing, and ultimately saved hundreds of thousands of lives...","['Nonfiction', 'History', 'Science', 'Biography', 'Audiobook', 'Historical', 'Feminism', 'Adult', 'Womens', 'North American Hi...', 'American History']"
