,isbn,user_link,ranking,review
0,0375726098,http://goodreads.com/user/show/12541461-betseak,5,"Fascinating! Who would have thought you could find out so many things in a book of nothing!The book explains, in a compelling and readable way, every angle of the concept of nothing, or rather from whence the difficulties comprehending it arise.I found it captivating to read and learn how the ancient Greeks' demand for logical consistency of their concepts prevented them to invent the useful mathematical zero symbol and how the theological disputes about the reality of a physical equivalent to zero – a vacuum – stimulated the mathematician Torricelli, Galileo's student, to use mercury in order to remove air from a glass tube, thereby constructing creating a sustained physical vacuum for the first time. As for the more recent scientific approach to the deeper paradox of whether there could exist a physical Nothing, I found Barrow's explication spellbinding. His presentation of the Casimir effect is the best I've read so far and I really liked his explication of ''why there is something rather than nothing'', namely that the idea of the void and of nothingness or empty space violates the Heisenberg Uncertainty Principle. So, it seems there cannot be such thing as ''nothing''. Rather, the vacuum is merely the lowest energy state available and it presents itself as the lambda force (the Einstein's cosmological constant).I also found Barrow's explanations of the symmetry breaking, the unification of the three forces (excluding gravity) at ultra-high temperatures/energies as well as his explications of what is known as the cosmological 'inflation' much clearer than in other popular science books I've read.And there is much more in this book than I can mention in my review. Go and read it!"
1,0375726098,http://goodreads.com/user/show/30541335-jimmy-ele,5,"An amazing array of ideas about Nothing. Bewildering scholarly display of eruditon. From zero to the end of the universe, an astounding odyssey through abstract realms. "
2,0375726098,http://goodreads.com/user/show/368200-nathan,3,"Quantum physics, if it is real, requires that there be no such thing as nothing. Ergo, nothing is real. And maybe, even, everything is nothing. And John D. Barrow gets 3 stars instead of 4 for assuming I already had six Ph.D's by the time I decided to read this book. (Did anybody read Impossibility: The Limits of Science and the Science of Limits? Yeah. Exactly.) And despite the fact that I didn't understand the majority of what he was saying (though I did feel a wisp of air over my head at times, and that's close), I thought The Book of Nothing was fascinating and hard to put down. It did kind of reinforce my neophytic theory that quantum physics may well be little more than pseudo-religious philosophy with fancy math attached. But it also made me jealous that even if people like Barrow can't speak my language (words, sentences, etc.), for better or worse, he gets to speak the language of ""God"" (math, numbers, decimals, assorted bits of what looks like Latin). All of it in an effort to partially explain man's long and complicated relationship with the concept of ""nothing"" (re: ""irony""), and how modern cosmology is changing that conception (re: ""cosmic irony""). The philosophical implications of this book led me toward my own rather brilliant thought experiments in alcohol mixing and binge drinking, and I shall forever be in Barrow's debt for a particular weekend in late 2006. I don't think I had the reaction Barrow was hoping for, and in fact, I'm pretty sure I'm not even a part of his intended audience. Frankly, his work is out of my league and doesn't translate well into my language (Idiot). But it was fascinating, nonetheless, and there is no way to read this book and not find yourself spending a lot of time... thinking.NC"
3,0375726098,http://goodreads.com/user/show/16212136-peter-pete-mcloughlin,5," John D. Barrow is one of my favorite writing scientists. He seems to have read everything. His books are filled with witty allusions that lighten up the deep concepts he covers. He has tackled philosophy of mathematics, cosmology, physics, philosophy, logic and does so with panache. His books are always interesting with a light and breezy style yet digs deep into mysterious and concepts which stretch the faculties. This book on the concept of nothing is no exception. He covers this idea which shows up in the vacuum of physics, the zero of mathematics and void of philosophy and religion and shows how rich and multifaceted nullity can be. I read this book several times over the years and always find something new."
4,0375726098,http://goodreads.com/user/show/9216321-phil,2,Somewhat muddled presentation about interesting concepts. Convoluted to justify the book's title at times.
5,0375726098,http://goodreads.com/user/show/30656264-kededra,3,This is a book about nothing. Literally. 
6,0375726098,http://goodreads.com/user/show/40590836-ami-iida,4,the first half is useless but since chapter 5 it's intriguing. it's intriguing from the origin of the universe to vacuum. 
7,0375726098,http://goodreads.com/user/show/2436371-dennis-littrell,5,"Barrow, John D. Book of Nothing, The: Vacuums, Voids, and the Latest Ideas about the Origins of the Universe (2000)How nothing became something""Nothing is Real."" --The Beatles, ""Strawberry Fields Forever""As quoted by Professor Barrow on page 8, this is a pun on what the Beatles had in mind, and is in essence what this book is all about. Nothing is real in the sense that it is no longer the nothing that it once was. It is actually ""something."" On the next page, to further illustrate the point, Barrow quotes the lyric from Freddie Mercury (of Queen), ""Nothing really matters."" It does indeed!The impetus for this, Barrow's latest book on cosmology, seems to be the growing realization that the vacuum of space (""nothing"") is not entirely empty, and in fact cannot in principle ever be empty. As Barrow explains in Chapter 7, ""The Box that Can Never Be Empty,"" it would be a violation of the Uncertainty Principle because, ""If we could say that there were no particles in a box, that it was completely empty of all mass and energy,"" we would have ""perfect information about motion at every point and about the energy of the system at a given instant of time"" (p. 204). This rather simple, but shocking revelation, has consequences that are shaking the very foundation of our understanding of the cosmos. Quite simply it appears that there is no such thing as nothing.Barrow lays the ground work for this revelation by first exploring the nature of nothing as seen by the ancients, noting in particular the Greek abhorrence of the very idea that the vacuum could exist (""horror vacui""). In Chapter One, ""Zero - The Whole Story,"" (which follows Chapter Nought) he recalls the history of zero and how it finally found acceptance. So great was the Greek horror of nothing that they did not have a zero in their number system. Many people found the idea of nothing and of zero frightening and impious. However, as Barrow shows, eventually zero triumphed over its adversaries because of its usefulness. In the next chapter, ""Much Ado About Nothing,"" Barrow recalls the medieval debates about the vacuum, whether it exists, whether it existed before the creation of the world, and whether it was possible to create a vacuum. He recounts attempts to create a vacuum in Chapter Three, ""Constructing Nothing,"" and then discusses the once and future ether that Einstein had so completely demolished. (It's back! But it's called the vacuum and it seems to have more properties than the old ether ever had.) In Chapter Five, ""Whatever Happened to Zero?"" Barrow explores some non-Euclidian geometries and shows how numbers are created out of the empty set in set theory, a neat ironic analogy to how universes are perhaps created out of the vacuum.Beginning in Chapter Six, ""Empty Universes,"" Barrow concentrates on cosmology. I have to warn you that, despite Professor Barrow's elegant and graceful style and an abundance of charts, sidebars, lively quotes, and illustrations, this is not an easy read. The subject at the level Barrow wants to discuss it, is quite frankly very difficult. I have followed cosmology as a hobby for many years, but I am not a physicist or a mathematician. Those who are will probably have an easier time of it. Nonetheless, I learned a lot from this book and if I had wanted to ""study"" the text, could have learned a lot more. One thing I did not learn, something I have yet to find in any book on cosmology, is an answer to the question, What is the source of the energy that drives the expansion of the universe? Or put another way, what caused the singularity to ""explode""? (Any reader know the answer?)Barrow shows that one of the things that recent cosmology has done to the Big Bang universe that was said to contain all of space and time (leaving no possibility for ""nothing"" or ""anything"" to exist ""outside"" of it since there was no outside) is to allow it to be part of a larger, possibly infinite universe. The idea that our universe may be but one of an infinite number of universes all popping probabilistically out of the vacuum is mind boggling beyond any ability to describe it. In reference to the possible eternal expansion of our particular universe, Barrow notes on page 300 that ""When there is an infinite time to wait then anything that can happen, eventually will happen."" Applying this deduction to that possible infinity of universes, one finds a companion to the ""many worlds"" interpretation of quantum mechanics in which a new universe is created with every quantum event, a companion that asserts that in an infinite universe every possible event will take place, and every thought unthought will eventually be thought, that indeed there are unicorns somewhere and politicians who don't lie, and a place where bread always lands butter side up.Faced with this whimsy, I suspect that Barrow would quickly point out that that is why in physics when infinities come up in the equations, it is a sure sign that something is wrong. Nevertheless, the cosmos as revealed by modern astronomy, astrophysics, relativity, quantum mechanics, and the ideas from string theory, is a story of breathtaking and mind boggling sweep and grandeur, often totally unintuitive and beyond our wildest imaginings. As picturesque, inventive and psychologically satisfying as the tales of the ancients about the cosmos are (e.g., "" It's turtles all the way down!"") they pale beside the conception of the universe as seen by modern science. Professor Barrow is one of the very best at bringing this vision to lay readers, and The Book of Nothing is not to be missed."
8,0375726098,http://goodreads.com/user/show/2130656-abbey,3,"Well researched and engagingly written, although apparently John Barrow's research did not extend to ensuring that his mental health metaphors were accurate. He refers to the nature of light as being schizophrenic, which is very puzzling because I'm pretty sure light doesn't suffer from delusions or hallucinations. I suspect he actually meant to cite DID - Dissociative Identity Disorder (what used to be known as Multiple Personality Disorder), but I really don't see why mental health analogies are appropriate in a book about science anyway."
9,0375726098,http://goodreads.com/user/show/5315364-dr-matt,3,"Interesting book. Good writing. The author has a workable grasp of ancient history which allows him to set a broader and more informative basis for his topic than is usually done by most scientists writing books for popular consumption. As usual however, this author is on strongest ground when speaking about science, not religion or philosophy. It is unfortunately part of the maddening hubris of scientists ( of which I am one) that while they would be horrified at the prospect of a self- taught science buff with little more than a smattering of classes in physics presuming he/she could adequately explain the issues of modern day cosmology and quantum theory, these same academics see no problem when they start making philosophical and theological pronouncement s that belie a serious lack of any kind of advanced knowledge of theology or philosophy (which I also have).With that caveat, an interesting book on the scientific implications of the vacuum. It's value outside that realm is hardly adequate."
